RA	DE	Hbeta	RVHbeta	SigmHbeta	[OIII]4959	RV[OIII]4959	Sigm[OIII]4959	[OIII]5007	RV[OIII]5007	Sigm[OIII]5007
105.8496	17.3	-7330	0	166.3794769	1.17E+01	-276.40 	22.66697189	3.51E+01	-295.8410671	21.45617729
104.4192	17.3	37.97	-220.7273335	24.97039213	8.00E+00	-287.76 	0	2.40E+01	-307.0952396	0
102.9888	17.3	24.06	-221.3440625	7.702443017	5.98E+00	-284.13 	20.41623349	1.79E+01	-303.5034824	19.11247741
101.5584	17.3	15.04	-233.4319523	36.30119295	1.65E+01	-287.94 	0	4.96E+01	-307.2748275	0
100.128	17.3	12.19	-214.5600428	14.3633125	6.52E+00	-301.42 	17.82998734	1.96E+01	-320.6241917	16.37982913
98.6976	17.3	11.03	-235.4054853	16.8546045	3.93E+00	-311.52 	11.30865551	1.18E+01	-330.6212492	9.054079083
97.2672	17.3	117.2	-216.5335758	0	2.47E+00	-251.01 	57.92410508	7.42E+00	-270.6987668	56.97760278
95.8368	17.3	13.4	-214.0666595	27.3926105	3.62E+00	-293.32 	19.26752763	1.09E+01	-312.6026006	17.9050132
94.4064	17.3	24.57	-239.3525513	0	4.27E+00	-296.47 	18.23084295	1.28E+01	-315.7154569	16.80691831
92.976	17.3	32.61	-213.2649117	0	1.48E+00	-225.49 	14.04804127	4.45E+00	-245.4966038	12.25093858
91.5456	17.3	1.446	1077.17899	3882.189535	-4.14E-01	-2,942.12 	4087.775056	-1.24E+00	-2935.483288	4047.773491
90.1152	17.3	25.91	-215.3001177	0	3.72E+01	-261.95 	0	1.12E+02	-281.533901	0
88.6848	17.3	14.84	-197.5383205	0	-8.86E-01	-509.57 	279.9444346	-2.66E+00	-526.7311917	277.1270349
87.2544	17.3	2.76	329.8267056	206.5974586	-5.12E+00	-123.51 	0	-1.54E+01	-144.5083642	0
85.824	17.3	2.401	-213.0182201	62.71135088	-4.18E+00	-360.37 	0	-1.25E+01	-378.990246	0
84.3936	17.3	20.16	-165.3450632	0	-4.86E+00	 63.96 	0	-1.46E+01	41.18548243	0
82.9632	17.3	6.063	-77.33782514	42.64606253	-1.57E+00	-267.03 	95.06225577	-4.71E+00	-286.562361	93.90122255
81.5328	17.3	8.479	-279.6866324	10.4045572	2.78E+00	-255.00 	22.60113492	8.34E+00	-274.6496997	21.38797009
80.1024	17.3	8.648	-869.4646402	0	2.18E+01	-219.57 	0	6.54E+01	-239.5702045	0
78.672	17.3	-24.26	179.8998692	0	-6.24E+00	-218.30 	0	-1.87E+01	-238.3130895	0
77.2416	17.3	5.012	-343.0247077	28.85756967	-9.63E-01	-179.55 	59.93930687	-2.89E+00	-199.9411502	58.98593551
75.8112	17.3	11.28	-218.1987443	0	-2.22E+00	-76.84 	76.02608066	-6.65E+00	-98.23455911	74.99328573
74.3808	17.3	-6.764	-314.1001144	42.36126719	-4.25E-01	-226.28 	65.02025108	-1.28E+00	-246.2149553	64.04599524
72.9504	17.3	0.8365	-310.5230858	6005.000854	1.61E+00	-406.74 	85.60662528	4.84E+00	-424.9048754	84.51253049
71.52	17.3	8.041	-234.3570459	18.24840236	-1.23E+00	-125.08 	286.3771285	-3.70E+00	-146.0049297	283.498549
70.0896	17.3	-24.17	9.065917301	0	-7.33E+00	-60.64 	0	-2.20E+01	-82.191377	0
68.6592	17.3	-2.165	60.31610286	339.5629347	1.63E+01	-283.47 	0	4.88E+01	-302.9048562	0
67.2288	17.3	3.668	-405.4376894	115.7887212	-7.10E-01	-331.17 	132.1042478	-2.13E+00	-350.0766006	130.6456288
65.7984	17.3	85.7	-335.5622859	0	-1.16E+00	-151.14 	34.8694698	-3.49E+00	-171.8655815	33.89371797
64.368	17.3	-37.7	-241.3877573	0	-1.41E+00	 351.06 	178.5430535	-4.23E+00	325.4730639	176.6732899
62.9376	17.3	5.712	-307.6861321	28.9812429	-2.53E+00	 31.32 	24.29020016	-7.59E+00	8.859667732	23.13234708
61.5072	17.3	-31.72	-566.3423032	0	-2.57E+00	-155.97 	22.46923441	-7.70E+00	-176.5947284	21.25126402
60.0768	17.3	-27.43	-262.9732746	0	-4.19E+00	-310.98 	0	-1.26E+01	-330.0824856	0
58.6464	17.3	-15.12	-335.4389401	0	-1.48E+00	-383.46 	100.6512097	-4.43E+00	-401.8577668	99.44834319
57.216	17.3	-19.8	-530.6953631	0	-3.30E-01	-800.11 	1959.843566	-9.90E-01	-814.4309425	1940.656593
55.7856	17.3	13.89	-347.0951195	0	-7.68E+01	 35,688.67 	10749.24821	-2.30E+02	35317.3294	10644.07181
54.3552	17.3	-17.13	-286.1622876	0	-1.14E+00	-214.07 	27.18228449	-3.43E+00	-234.1227061	26.09730732
52.9248	17.3	-3.143	-268.0921259	183.2348812	-1.41E+00	-270.83 	90.82374853	-4.22E+00	-290.3337061	89.6933819
51.4944	17.3	-3.326	-186.6838889	94.46648833	8.73E-01	-289.88 	35.85089917	2.62E+00	-309.2502939	34.88322813
50.064	17.3	820.7	-271.4224629	0	1.63E+00	-152.40 	23.38638963	4.89E+00	-173.0628339	22.20031484
48.6336	17.3	-6.905	-672.2346842	42.27577099	-5.76E+01	-430.25 	0	-1.73E+02	-448.1914345	0
47.2032	17.3	-10.78	-184.8953746	32.54006372	2.93E+00	-232.57 	25.02365098	8.78E+00	-252.4406677	23.8866164
45.7728	17.3	-7409	-194.0846377	0	-2.00E+00	-48.73 	146.1141795	-6.01E+00	-70.39844089	144.5344228
44.3424	17.3	9.81	-203.5205925	0	-2.54E+00	-706.95 	59.50989367	-7.63E+00	-722.1826454	58.55805967
42.912	17.3	4.381	-217.8903798	100.5415896	-2.08E+00	-294.05 	24.76940379	-6.24E+00	-313.3209521	23.62535125
41.4816	17.3	-8.181	-434.1772639	19.9818958	5.14E+00	-1,073.91 	20.34745646	1.54E+01	-1085.548748	19.04042493
40.0512	17.3	-3.03	-203.7672841	161.055583	-2.79E+00	-196.29 	37.51273893	-8.38E+00	-216.5230958	36.55658764
38.6208	17.3	20.87	-335.3772672	0	-5.83E-01	 2,848.42 	3181.945084	-1.75E+00	2798.397888	3150.804945
37.1904	17.3	4.063	-123.4691594	65.89581737	1.97E+01	-369.31 	0	5.92E+01	-387.8499137	0
35.76	17.3	12.42	-1056.703585	0	7.98E-01	-291.75 	55.41643081	2.39E+00	-311.0461725	54.47715759
34.3296	17.3	8.704	-204.5690319	34.56497421	1.90E+00	-1,995.71 	144.5615217	5.71E+00	-1998.333974	142.9953427
32.8992	17.3	-16.28	-314.7168434	0	9.29E-01	-794.61 	316.6807814	2.79E+00	-808.9834441	313.513029
31.4688	17.3	6.029	-167.8119794	17.76512592	4.56E+00	-246.96 	6.188022728	1.37E+01	-266.6879712	0
30.0384	17.3	8.256	-202.8421905	0	6.39E-01	-1,664.18 	57.00851221	1.92E+00	-1670.047367	56.06482766
28.608	17.3	2.43	-333.8354446	82.67359728	-3.45E+00	-119.28 	5.429480318	-1.04E+01	-140.2581182	0
27.1776	17.3	-6.664	93.86616416	54.98014338	-1.10E+00	-398.69 	72.16611109	-3.29E+00	-416.943147	71.15556495
25.7472	17.3	-7.887	190.8776466	75.36282887	-5.29E+00	-385.21 	0	-1.59E+01	-403.5937827	0
24.3168	17.3	6.728	634.8609027	173.387127	-9.59E-01	-109.97 	614.9778582	-2.88E+00	-131.0392748	608.9250515
22.8864	17.3	6.186	-208.5160979	14.1088025	5.08E+00	-287.52 	0	1.53E+01	-306.8557891	0
21.456	17.3	4.59	-694.9919868	237.7430884	-8.00E-01	-380.44 	103.0508348	-2.40E+00	-398.9244984	101.829578
20.0256	17.3	-5.104	-258.779517	41.19043701	7.34E-01	-671.83 	195.2609018	2.20E+00	-687.4024633	193.2380885
18.5952	17.3	-1.556	-302.8139724	109.0755085	1.35E+00	-338.24 	214.8011909	4.05E+00	-357.0805272	212.5974109
17.1648	17.3	10.38	-596.9937379	2.153988225	5.58E+00	-943.02 	0	1.67E+01	-955.9461757	0
15.7344	17.3	-57.48	-264.8234618	0	-1.75E+01	-190.85 	0	-5.25E+01	-211.1354601	0
14.304	17.3	-5.455	181.5033647	59.81549407	-4.18E+00	-103.68 	0	-1.25E+01	-124.8135623	0
12.8736	17.3	15.45	-695.9787533	19725.3425	1.70E+00	-30.65 	110.8906059	5.09E+00	-52.49951757	109.607727
11.4432	17.3	5.478	-248.6651603	0	-3.75E-01	-503.58 	4646.123175	-1.13E+00	-520.8047923	4600.659184
10.0128	17.3	-9.735	-389.6494252	0	6.74E+00	-195.39 	0	2.02E+01	-215.6850192	0
8.5824	17.3	7.871	-392.0546686	10.50942225	1.52E+00	-208.26 	72.69556066	4.57E+00	-228.3758946	71.68206091
7.152	17.3	8.36	-378.548302	23.23277161	-3.45E+00	-1,024.21 	14.25688048	-1.04E+01	-1036.341674	12.48525392
5.7216	17.3	26.25	-315.2102267	0	-1.24E+00	-107.49 	96.73484578	-3.72E+00	-128.5849073	95.56144949
4.2912	17.3	-12.06	-419.4374392	33.16838731	-2.16E+00	 296.95 	43.00737108	-6.48E+00	271.8960192	42.07371028
2.8608	17.3	-5.624	-304.1707764	35.8614356	-1.45E+00	-206.87 	36.65501831	-4.35E+00	-226.9990543	35.69324392
1.4304	17.3	-13.43	-274.012725	0	-1.37E+00	-116.01 	67.62931376	-4.10E+00	-137.0255367	66.64263741
214.56	15	-9.725	-2463.400917	4.802343091	-9.68E-01	-1,398.12 	344.7634976	-2.90E+00	-1406.591978	341.3266151
213.1296	15	14.64	-434.9173388	0	-3.48E+00	-247.38 	0	-1.04E+01	-267.1070096	0
211.6992	15	22.51	-161.5213429	0	-6.12E+00	 18,829.71 	8050.558229	-1.84E+01	18623.32088	7971.786067
210.2688	15	3.688	-373.922834	162.4526508	-3.73E-01	-223.74 	71.60993997	-1.12E+00	-243.7007252	70.60246081
208.8384	15	6.804	-427.8866274	14.86424721	-1.03E+00	-2,489.20 	0	-3.08E+00	-2486.99254	0
207.408	15	20.64	-291.157793	0	-7.10E+01	-141.95 	0	-2.13E+02	-162.7066006	0
205.9776	15	-4.071	136.2354511	206.4396797	6.94E+00	-337.88 	0	2.08E+01	-356.7213514	0
204.5472	15	-11.53	69.44369307	0	3.40E+00	-223.62 	0	1.02E+01	-243.581	0
203.1168	15	-4.444	-308.7962444	51.38203625	1.20E+02	-263.52 	0	3.59E+02	-283.0903291	0
201.6864	15	18.8	-238.0574203	0	-2.99E+00	-183.84 	29.74126377	-8.98E+00	-204.1913962	28.70364226
200.256	15	-4.419	-377.8082271	49.5448828	-3.50E+00	-435.69 	0	-1.05E+01	-453.5790703	0
198.8256	15	3.08	-220.1722773	29.53596433	-3.58E+00	-251.97 	0	-1.08E+01	-271.7164313	0
197.3952	15	2.478	-2375.825389	3898.954978	7.15E+02	-502.62 	0	2.15E+03	-519.8469904	0
195.9648	15	2.609	-177.6179716	55.28347861	-2.61E+00	 140.31 	19.75857557	-7.82E+00	116.7919712	18.42226945
194.5344	15	-2.73	118.8436914	94.41314011	-1.75E+00	-281.84 	61.3331433	-5.26E+00	-301.2287029	60.37452241
193.104	15	0	-299792	0		-299,792.00 	0		-299792	0
191.6736	15	6.605	-520.8893709	65.29790237	1.91E+02	-261.58 	0	5.74E+02	-281.1747252	0
190.2432	15	30.3	-289.1225871	0	7.46E+01	-189.40 	0	2.24E+02	-209.6987572	0
188.8128	15	2.685	-173.4242139	68.77150922	-5.02E+00	-331.95 	0	-1.51E+01	-350.8548147	0
187.3824	15	-2.705	-52.23695207	119.8703552	-1.98E+00	-63.54 	39.24559382	-5.93E+00	-85.06478275	38.29889076
185.952	15	5.351	-182.1200938	27.26686585	-1.51E+00	-312.61 	56.41535107	-4.52E+00	-331.6987764	55.47338449
184.5216	15	2.815	-296.1532985	1768.30151	-2.12E+00	-789.95 	35.47631571	-6.36E+00	-804.3740224	34.50567908
183.0912	15	4.976	-153.2571734	64.23699136	-1.29E+00	-594.45 	65.55330097	-3.88E+00	-610.8381725	64.576593
181.6608	15	6.281	-1837.235894	52.46416896	5.30E-01	-236.25 	100.7294861	1.59E+00	-256.0922875	99.52602355
180.2304	15	3.041	-817.7827443	432.7403744	-2.98E+00	-114.08 	0	-8.94E+00	-135.1099329	0
178.8	15	15.67	-189.5208426	0	1.61E+00	-220.96 	50.14779477	4.82E+00	-240.9470447	49.21800152
177.3696	15	2.672	-512.9952388	49.90735801	-4.87E+00	-357.22 	0	-1.46E+01	-375.8773898	0
175.9392	15	-13.32	-145.5480601	0	-1.77E+00	 474.99 	106.3085217	-5.32E+00	448.1914345	105.0619299
174.5088	15	10.26	-329.8883785	20.47440157	-1.32E+00	-102.59 	60.36846167	-3.96E+00	-123.7360351	59.41351566
173.0784	15	7.467	-178.9747756	27.0463828	-4.43E+00	-108.21 	0	-1.33E+01	-129.3032588	0
171.648	15	3.261	-387.4292006	99.66306539	1.03E+00	-337.88 	40.90886149	3.10E+00	-356.7213514	39.96907863
170.2176	15	5.87	-726.2601506	157.9973147	3.86E+00	-276.28 	0	1.16E+01	-295.7213419	0
168.7872	15	-32.13	-362.5133462	0	-4.10E+00	-458.42 	0	-1.23E+01	-476.0874153	0
167.3568	15	-20.8	-275.1845102	0	-6.92E-01	 178.28 	539.8580082	-2.08E+00	154.3856965	534.5352389
165.9264	15	9.127	-691.2916124	8.658120697	1.70E+00	-239.40 	20.07130563	5.09E+00	-259.2051438	18.75082553
164.496	15	-4.77	-91.33757498	102.6703543	-1.20E+00	 86.69 	255.3139497	-3.59E+00	63.63396486	252.7299844
163.0656	15	9.736	-215.7935009	0	2.21E+00	-279.18 	7.829266468	6.62E+00	-298.5947476	4.084696153
161.6352	15	18.62	-259.1495544	0	-8.89E-01	-180.52 	236.2088445	-2.67E+00	-200.8989521	233.804861
160.2048	15	4.454	-252.8589179	0	7.34E+00	-308.86 	0	2.20E+01	-327.9872939	0
158.7744	15	-2.665	-83.50511582	145.2016917	1.19E+02	-430.13 	0	3.56E+02	-448.0717093	0
157.344	15	-6.497	-174.8426908	0	1.08E+01	-246.77 	0	3.23E+01	-266.5083834	0
155.9136	15	-10.75	-365.288627	0	-1.35E+00	 556.18 	617.8807349	-4.05E+00	528.5869329	611.7996929
154.4832	15	-4.13	-403.9575396	75.20116043	1.23E+04	-285.95 	0	3.68E+04	-305.3592236	0
153.0528	15	9.985	-196.1815166	14.9878951	-9.26E-01	-94.07 	93.65020386	-2.78E+00	-115.2954058	92.49949622
151.6224	15	-3.5	-426.0981131	67.41608449	2.54E+00	-246.96 	15.11441688	7.62E+00	-266.7478339	13.43793352
150.192	15	-9.987	-626.9050977	0	1.19E+02	-214.61 	0	3.58E+02	-234.6614696	0
148.7616	15	6.774	-271.1140983	52.07599227	2.78E+00	-247.62 	22.66697189	8.35E+00	-267.3464601	21.45617729
147.3312	15	3.125	-129.8214688	126.1723263	8.50E-01	-403.83 	139.7983857	2.55E+00	-422.0314696	138.2736351
145.9008	15	-13.68	-238.3041119	0	-3.93E+00	-451.71 	14.83190237	-1.18E+01	-469.4426645	13.12564415
144.4704	15	3.235	-164.9750257	35.00808027	-1.07E+00	 161.23 	79.40141521	-3.21E+00	137.5044377	78.34792149
143.04	15	-4.858	-323.5360691	58.55521133	1.77E+00	-157.60 	8.637665555	5.32E+00	-178.2708818	5.453198542
141.6096	15	6.738	-210.7979955	26.44507199	2.06E+00	-262.25 	32.53586641	6.17E+00	-281.8332141	31.53648429
140.1792	15	3.82	-411.666653	121.7510812	-1.97E+00	-349.36 	0	-5.91E+00	-368.0952492	0
138.7488	15	10.54	-191.0626653	21.06554889	1.99E+00	-331.17 	76.31645206	5.97E+00	-350.0766006	75.28191958
137.3184	15	17.32	-203.0272092	9.534530752	5.94E+00	-261.89 	20.89486846	1.78E+01	-281.4740383	19.61312553
135.888	15	-18.18	-360.9715236	0	1.50E+00	-396.46 	141.9472918	4.50E+00	-414.72823	140.4038937
134.4576	15	13	-220.9740251	10.81944226	-3.55E+00	-393.31 	21.53702972	-1.07E+01	-411.6153738	20.28280584
133.0272	15	2.804	-244.1630381	141.2145564	1.62E+00	-310.01 	60.93134436	4.85E+00	-329.1845463	59.97427647
131.5968	15	-6.761	575.3465476	24.38527794	-2.20E+00	-417.62 	35.59165859	-6.59E+00	-435.680147	34.6219504
130.1664	15	5.889	256.6209652	31.87871906	1.84E+00	-198.23 	45.39482751	5.52E+00	-218.4386997	44.46508294
128.736	15	-2.759	-295.4132236	44.99915539	9.57E-01	-158.69 	68.90470855	2.87E+00	-179.2885463	67.91159681
127.3056	15	3.596	-237.5023641	42.61759618	-1.18E+01	-208.45 	0	-3.53E+01	-228.5554824	0
125.8752	15	4.615	-139.5041152	75.38977176	2.53E+00	-313.27 	30.04170073	7.60E+00	-332.3572652	29.00879758
124.4448	15	9.615	-229.9782695	14.27878766	4.56E+00	-310.86 	16.40731798	1.37E+01	-329.9627604	14.85055328
123.0144	15	11.84	-233.0002419	11.90497434	8.25E+00	-303.18 	0	2.48E+01	-322.3602077	0
121.584	15	32.47	-217.705361	0	8.60E+00	-294.59 	20.6219557	2.58E+01	-313.8597157	19.32782605
120.1536	15	15.95	-258.779517	19.44804597	1.37E+05	-333.53 	0	4.10E+05	-352.4112428	0
118.7232	15	19.92	-217.4586694	23.16627831	8.02E+00	-297.19 	15.70962559	2.40E+01	-316.4338083	14.09139918
117.2928	15	18.74	-208.9478083	25.32562896	1.07E+01	-290.84 	18.87754651	3.20E+01	-310.1482332	17.49295047
115.8624	15	28.72	-221.2207167	18.35901816	9.60E+00	-287.52 	26.68680628	2.88E+01	-306.8557891	25.59097968
114.432	15	17.31	-220.8506793	48.2317286	1.08E+01	-279.90 	37.68383004	3.23E+01	-299.313099	36.72872222
113.0016	15	26.99	-202.0404427	20.40436786	9.09E+00	-271.38 	32.24149289	2.73E+01	-290.8724696	31.23863675
111.5712	15	33.2	-193.9612919	24.74342413	1.50E+01	-267.69 	28.34820332	4.49E+01	-287.2208498	27.2864936
110.1408	15	46.7	-210.7979955	32.92935598	2.48E+01	-271.74 	29.01679481	7.44E+01	-291.2316454	27.96711679
108.7104	15	108	-207.0976211	19.0883455	5.13E+01	-272.29 	20.99681436	1.54E+02	-291.8302716	19.71958965
107.28	15	145.9	-208.0843876	16.81610631	6.61E+01	-276.82 	16.82569591	1.98E+02	-296.2601054	15.30268411
105.8496	15	137.1	-206.6659107	15.91685293	4.02E+01	-276.40 	13.83724157	1.21E+02	-295.8410671	12.01339889
104.4192	15	99.89	-213.6349492	13.67811045	2.08E+01	-281.78 	17.82998734	6.25E+01	-301.1688403	16.37982913
102.9888	15	42.2	-214.5600428	17.00812933	-9.69E-01	 10,378.28 	12115.34727	-2.91E+00	10254.5865	11996.80473
101.5584	15	17.14	-229.8549237	26.85695315	1.16E+04	0	174.4903293	3.49E+04	0	520.8975063
100.128	15	22.35	-227.4496803	23.8280454	8.02E+00	-309.16 	0	2.41E+01	-328.286607	0
98.6976	15	18.95	-218.5071088	20.12315971	4.61E+00	-294.71 	22.27080711	1.38E+01	-313.9794409	21.04546153
97.2672	15	16.25	-213.2649117	17.27504414	3.11E+00	-299.43 	30.37125629	9.34E+00	-318.6487252	29.34334792
95.8368	15	22.25	-215.6084822	25.61502401	4.31E+00	-270.77 	28.0427906	1.29E+01	-290.2738435	26.97527719
94.4064	15	15.04	-213.758295	31.21400275	3.86E+00	-291.09 	20.27857621	1.16E+01	-310.4475463	18.96823509
92.976	15	25.43	-217.4586694	0	2.63E+00	-282.20 	18.94873598	7.89E+00	-301.5878786	17.56825864
91.5456	15	23.27	-212.4014911	0	-5.57E-01	 369.98 	6427.778047	-1.67E+00	344.2100639	6364.883038
90.1152	15	26.98	-215.8551738	0	-1.55E+00	-744.31 	16.09932718	-4.65E+00	-759.1777444	14.51627168
88.6848	15	18.12	-152.208734	0	1.85E+00	 163.23 	48.67051105	5.54E+00	139.4799042	47.7417188
87.2544	15	113.5	19.24194692	0	9.26E-01	-155.79 	99.7639418	2.78E+00	-176.4151406	98.56781296
85.824	15	-3.113	-424.9263279	118.4395034	6.81E+01	-300.70 	0	2.04E+02	-319.9058403	0
84.3936	15	2.804	168.6137272	56.38517327	-1.85E+00	-174.77 	82.27007094	-5.56E+00	-195.2120032	81.19818639
82.9632	15	297.7	-140.305863	0	-1.54E+00	-417.98 	28.2566811	-4.61E+00	-436.0393227	27.19325302
81.5328	15	10.67	-398.6536696	0	1.82E+00	-216.12 	22.69986233	5.47E+00	-236.1580351	21.49024483
80.1024	15	-24.21	-439.1110965	0	2.71E+00	-416.47 	16.93882301	8.14E+00	-434.5427572	15.42457269
78.672	15	4.209	-448.7320699	128.8711642	9.10E-01	-607.99 	243.6252703	2.73E+00	-624.1875367	241.151549
77.2416	15	5.158	-371.4559177	119.0754855	-1.52E+00	-119.28 	90.79756231	-4.56E+00	-140.2581182	89.667382
75.8112	15	3.567	-483.762281	172.4915911	-1.34E+00	-787.35 	153.8738571	-4.03E+00	-801.8597923	152.225755
74.3808	15	-8.158	-306.2059823	18.54265159	-1.12E+00	-133.48 	91.74008526	-3.36E+00	-154.3258339	90.60317364
72.9504	15	11.58	-428.811721	0	2.25E+00	-244.48 	16.63623396	6.75E+00	-264.2934665	15.09820627
71.52	15	8.76	-225.7228389	0	4.20E+00	-357.59 	0	1.26E+01	-376.2365655	0
70.0896	15	-3.878	-46.99475499	72.66578052	1.78E+01	-285.16 	0	5.34E+01	-304.521147	0
68.6592	15	-31.59	-337.6591648	0	1.53E+00	-102.89 	49.30036842	4.58E+00	-124.0353482	48.37124935
67.2288	15	3.619	-243.6696548	81.17113649	4.84E+00	-289.94 	0	1.45E+01	-309.3101565	0
65.7984	15	3.537	-1769.765734	102.0584748	5.59E+00	-228.70 	0	1.68E+01	-248.6094601	0
64.368	15	7.408	-301.087131	0	-8.49E+00	-395.55 	0	-2.55E+01	-413.8302907	0
62.9376	15	3.073	-410.6182135	150.8494855	-3.49E-01	 285.95 	2280.599775	-1.05E+00	261.0010224	2258.275987
61.5072	15	-4.478	-138.0856383	61.5106306	-4.77E+02	-117.89 	0	-1.43E+03	-138.881278	0
60.0768	15	7.322	-189.274151	14.73998109	-1.13E+00	-604.30 	159.0439364	-3.37E+00	-620.5359169	157.3498864
58.6464	15	21.33	102.0686608	0	-2.52E+00	-424.27 	43.36948359	-7.55E+00	-442.2650351	42.43661342
57.216	15	8567	-240.0926262	0	7.83E-01	-326.63 	75.60361522	2.35E+00	-345.5869042	74.57333306
55.7856	15	1.862	-307.1927488	69.96284484	-3.06E+00	-140.37 	12.52566677	-9.18E+00	-161.1501725	10.5080037
54.3552	15	13.99	-436.767526	0	1.61E+00	-599.10 	131.0673951	4.83E+00	-615.3877316	129.6176056
52.9248	15	7.365	-214.3133512	45.47891747	-3.49E+01	-407.94 	0	-1.05E+02	-426.1021278	0
51.4944	15	-3.771	-184.648683	148.2371166	-5.08E+00	 573.65 	0	-1.52E+01	545.88723	0
50.064	15	29.68	-237.8724016	0	-1.04E+00	-250.16 	147.433741	-3.13E+00	-269.8606901	145.8424183
48.6336	15	-6.154	-456.0711459	91.45057944	-6.56E-01	-193.94 	111.9572906	-1.97E+00	-214.1884537	110.6658637
47.2032	15	3.993	-266.735322	43.92412371	7.81E+01	-190.37 	0	2.34E+02	-210.7164217	0
45.7728	15	15.89	-1144.032421	0	-7.62E+00	-1,106.19 	24147.92893	-2.29E+01	-1117.515387	23911.65636
44.3424	15	-21.93	-183.291879	0	-4.98E+00	-839.47 	0	-1.49E+01	-853.401508	0
42.912	15	-2.301	474.2029805	293.0675155	-1.59E+00	-642.20 	191.3406595	-4.77E+00	-658.0697796	189.3539006
41.4816	15	-3.249	110.0861387	500.8746587	3.97E+00	-244.30 	0	1.19E+01	-264.054016	0
40.0512	15	-8.955	-381.5702744	29.78158696	-2.18E+00	-283.65 	0	-6.54E+00	-303.0245815	0
38.6208	15	-3.337	-599.1522897	184.1561865	1.84E-01	-242.90 	71.55695777	5.52E-01	-262.6771757	70.54976885
37.1904	15	4.189	-191.6177215	42.07617509	5.32E+01	-216.67 	0	1.60E+02	-236.7566613	0
35.76	15	6.188	-240.0926262	26.54030099	2.13E+00	-241.57 	36.85549837	6.38E+00	-261.3601981	35.89509819
34.3296	15	7.572	-221.7141	39.17864149	-1.71E+00	-515.07 	142.2579331	-5.14E+00	-532.1786901	140.7118334
32.8992	15	5.606	-219.4938753	30.11842829	-1.74E+00	-180.88 	92.00183196	-5.22E+00	-201.2581278	90.86304191
31.4688	15	29.85	-16160.39846	47110.37904	-1.33E+00	-445.24 	25.27701032	-3.99E+00	-463.0373642	24.1467683
30.0384	15	6.248	-348.2052318	18.35901816	2.59E+01	 572.08 	0	7.76E+01	544.3308019	0
28.608	15	5.821	-351.5355688	27.48680362	-2.12E+00	-86.15 	53.76569747	-6.36E+00	-107.4534026	52.8302919
27.1776	15	-19.06	-100.1568007	3.778112521	-6.73E-01	-306.02 	98.77198964	-2.02E+00	-325.2336134	97.58335194
25.7472	15	9.893	-166.2701568	28.299153	6.01E-02	-186.38 	1362.843685	1.80E-01	-206.7654888	1349.493066
24.3168	15	-6.813	-20.04369471	86.3708804	-1.91E+00	-651.94 	30.81914302	-5.74E+00	-667.7076613	29.79773065
22.8864	15	5.409	59.08264472	43.66895821	5.30E-01	-268.05 	43.50863711	1.59E+00	-287.5800256	42.57605123
21.456	15	3.145	-287.9508019	79.61362052	-5.27E-01	-1,307.32 	2524.984664	-1.58E+00	-1316.738185	2500.27066
20.0256	15	-32.66	-263.8983682	0	-4.75E+00	-136.08 	0	-1.42E+01	-156.8999265	0
18.5952	15	-8.917	232.0751483	40.87540732	2.19E+00	-296.83 	40.17734153	6.56E+00	-316.0746326	39.23475668
17.1648	15	-8.422	-287.2723999	20.96175271	1.98E+00	-340.11 	73.75378571	5.94E+00	-358.9362684	72.73428611
15.7344	15	4.133	-1227.722556	215.3002232	-6.04E-01	 440.59 	1049.047561	-1.81E+00	414.1296038	1038.762419
14.304	15	-27.09	-265.5635367	0	-1.08E+00	-265.82 	41.66624609	-3.23E+00	-285.3651086	40.72898845
12.8736	15	6.401	-713.0004756	64.91720749	6.46E-01	-386.85 	78.37379025	1.94E+00	-405.2100735	77.32671134
11.4432	15	4.848	-1211.132544	149.7149013	-6.46E+01	-230.93 	0	-1.94E+02	-250.824377	0
10.0128	15	14.17	-195.873152	8.160008106	-3.20E+00	-418.83 	4.962826959	-9.61E+00	-436.8773994	0
8.5824	15	-12.62	-262.9732746	39.75519811	-1.35E+00	-521.84 	115.5197309	-4.04E+00	-538.8833035	114.1995023
7.152	15	-6.576	-55.44394322	63.06576559	-1.43E+00	-112.57 	203.2540833	-4.29E+00	-133.6133674	201.1574812
5.7216	15	2.605	-236.1455602	49.65644671	-2.27E+00	-389.63 	26.99681311	-6.80E+00	-407.963754	25.90784543
4.2912	15	-17.3	-349.0686525	0	6.92E-01	-270.83 	52.43594951	2.08E+00	-290.3337061	51.50309036
2.8608	15	-17.35	-317.9238346	0	-2.58E+00	-320.95 	11.78713668	-7.75E+00	-339.9598179	9.633901388
1.4304	15	-4.906	-320.8224612	32.08950267	-2.16E+00	-172.23 	87.07604586	-6.47E+00	-192.6977732	85.97191487
214.56	12	10.21	-274.6911269	10.45708836	4.65E+00	-166.97 	0	1.39E+01	-187.4897252	0
213.1296	12	2.405	-324.8928731	6550.057474	-2.61E+00	-156.46 	21.77159696	-7.84E+00	-177.0736294	20.52688911
211.6992	12	-2.853	-445.7100975	123.631177	-2.38E+00	-199.74 	65.1535429	-7.13E+00	-219.9352652	64.17867817
210.2688	12	6.748	-232.32184	41.16181422	-2.15E+00	-353.54 	42.30969265	-6.46E+00	-372.22577	41.37429549
208.8384	12	-9.645	-301.765533	0	9.00E-01	-352.02 	70.25813961	2.70E+00	-370.7292045	69.25795712
