pc,S
1.05,2.3431036854868257
2.1,4.620919021403853
3.1500000000000004,10.309713667544084
4.2,17.22024666608096
5.25,25.754062902471652
6.300000000000001,33.045214282339614
7.3500000000000005,40.78494440856594
8.4,48.043880418349325
9.450000000000001,54.83098027906943
10.5,61.61173636028391
11.55,66.31334641740474
12.600000000000001,70.61805642893069
13.65,75.38294518860819
14.700000000000001,78.62411284981061
15.75,82.30074386769853
16.8,83.94675850082865
17.85,85.65281880812303
18.900000000000002,87.39175581261374
19.95,88.03718839301146
21.0,89.85316686441944
22.05,90.64307699367936
23.1,92.44577879378991
24.150000000000002,94.26554319556793
25.200000000000003,96.6123185681516
26.25,99.62694179928403
27.3,103.00917794789812
28.35,106.89016266044268
29.400000000000002,111.2153607772062
30.450000000000003,115.51115543756025
31.5,119.67100614774843
32.550000000000004,123.86174546799415
33.6,127.92622125418848
34.65,131.95788665783843
35.7,135.6316314577619
36.75,139.247075726542
37.800000000000004,141.97227680083455
38.85,145.11749507017709
39.9,146.7412770565365
40.95,149.52813684333077
42.0,150.39974932992024
43.050000000000004,150.55446757907418
44.1,152.54551128288716
45.15,152.83563057140879
46.2,154.68772446308407
47.25,155.055241277319
48.300000000000004,155.52236757436924
49.35,156.83010284807847
50.400000000000006,156.5501631761398
51.45,158.40986969646
52.5,157.68694152214294
53.550000000000004,158.1621127772617
54.6,157.19995135498465
55.650000000000006,156.16317667465117
56.7,157.629314559301
57.75,155.07668947382777
58.800000000000004,155.08909143715076
59.85,151.95299630187031
60.900000000000006,150.55391058090652
61.95,149.2745556430898
63.0,145.23515462782902
64.05,143.16194230319547
65.10000000000001,137.71330564806718
66.15,134.81203370133008
67.2,130.5733403341253
68.25,125.80753176283505
69.3,122.79763220861865
70.35000000000001,116.95068117739491
71.4,113.23702838267386
72.45,107.30278467895869
73.5,102.0048857313479
74.55,96.8866547955719
75.60000000000001,90.48216729201177
76.65,87.09939229010689
77.7,80.9824312843238
78.75,77.58144854019774
79.8,73.59841406856991
80.85000000000001,70.32877371815796
81.9,70.1701859377068
82.95,65.52215023936733
84.0,66.40206113439956
85.05,63.19581278898859
86.10000000000001,61.083048111712685
87.15,64.07280482439923
88.2,61.53062268763301
89.25,65.62686514801614
90.3,64.64749254390141
91.35000000000001,66.5053547905396
92.4,70.14394785697243
93.45,68.35969175741404
94.5,73.16535922772759
95.55,72.45542676896713
96.60000000000001,74.70297553448879
97.65,76.18891794273529
98.7,76.00621496362768
99.75,79.69793858372631
100.80000000000001,79.6318859329284
101.85000000000001,81.94706608239484
102.9,83.03734943940037
103.95,84.13043748288571
105.0,87.80675200010897
106.05000000000001,88.00027912957394
107.10000000000001,91.83236694705352
108.15,92.8152156945508
109.2,95.63067215580122
110.25,98.8362666142829
111.30000000000001,101.6169149786707
112.35000000000001,107.5712590693942
113.4,110.59367334573871
114.45,114.77227170245023
115.5,117.67557811765083
116.55000000000001,116.21936354569407
117.60000000000001,117.17741838590135
118.65,114.51872884236423
119.6907891192969,110.59737795907857
120.75,107.45475117165898
121.80000000000001,107.21816229889937
122.85000000000001,95.42468824791753
123.8911013753611,87.50729207765612
124.95,84.09981707477736
126.0,70.37999291129697
127.01528451332148,65.9968180278884
128.0354345484093,67.53861949354375
129.13292570061284,64.90235541261687
130.18729776748577,67.41859903749312
131.25,73.08298897679974
132.29166640419947,78.3961508993617
133.25488734001468,104.87889155891637
134.35077223447584,91.64316204043158
135.4174379465215,84.4588663409132
136.5,96.42962370834094
137.41768445145624,83.46614034081786
138.54430699238424,93.37910977578076
139.6184174813624,84.26774095980521
140.66081543912648,81.05107890233157
141.59046578071562,108.94249735409562
142.8,137.0087025654074
143.72731994996636,124.08482253922308
144.656316834074,96.66765975504067
145.92355875594592,85.63745691210092
146.49663818668333,210.55554107467142
149.94058823414028,213.5354315105129
