,Y,X,RV,I,Sig
2738,32,65,0.66,4.4775,22.85
2739,32,66,1.235,4.3725,23.7425
2740,32,67,2.485,4.510000000000001,23.3825
2741,32,68,3.9725,4.7325,22.275000000000002
2742,32,69,4.3325,4.67,21.9125
2743,32,70,4.5875,4.495,20.65
2744,32,71,5.215,4.115,20.134999999999998
2745,32,72,6.1525,3.06,21.59
2746,32,73,5.4275,2.175,22.635
2780,33,43,2.8125,1.8125,23.32
2781,33,46,-1.725,2.4625000000000004,22.47
2782,33,47,-1.0925,3.8625,20.425
2783,33,48,0.5375,5.1825,21.337500000000002
2784,33,49,2.1425,6.6775,22.0575
2785,33,50,1.8374999999999997,7.5825000000000005,22.712500000000002
2786,33,51,1.3575000000000002,7.9225,23.1
2787,33,52,0.9450000000000001,7.504999999999999,23.5575
2788,33,53,1.96,6.74,22.765
2789,33,54,2.7375,5.3675,23.34
2790,33,55,1.98,4.24,22.7725
2791,33,56,0.8125,3.605,22.035000000000004
2792,33,57,1.38,3.3475,22.0025
2793,33,58,1.0175,3.585,23.892500000000002
2794,33,59,-0.1225,3.9650000000000003,25.409999999999997
2795,33,60,-1.6875,4.119999999999999,24.7725
2796,33,61,-1.6175000000000002,4.4625,22.4225
2797,33,62,-0.10499999999999998,4.99,21.685
2798,33,63,0.37499999999999994,5.2524999999999995,21.387500000000003
2799,33,64,1.145,4.8575,22.55
2800,33,65,3.135,4.444999999999999,24.095
2801,33,66,5.1225000000000005,4.56,24.1175
2802,33,67,5.29,4.992500000000001,22.819999999999997
2803,33,68,4.785,5.0725,23.5875
2804,33,69,5.3525,4.7975,23.802500000000002
2805,33,70,5.6274999999999995,4.375,23.3275
2806,33,71,5.529999999999999,4.03,22.2425
2807,33,72,6.33,3.2424999999999997,22.3275
2808,33,73,6.202500000000001,2.4524999999999997,21.3675
2809,33,74,5.0825,1.8825,21.845
2843,34,38,4.415,1.7825,25.0225
2845,34,41,-1.315,1.8775000000000002,23.7475
2846,34,42,-2.215,2.0575,22.6575
2847,34,43,0.945,2.1574999999999998,21.7175
2848,34,44,1.6025,2.0725000000000002,22.322499999999998
2849,34,46,0.81,2.9074999999999998,22.729999999999997
2850,34,47,0.18499999999999997,4.5675,21.205000000000002
2851,34,48,-0.41000000000000003,6.5875,21.3375
2852,34,49,0.1875,8.2425,21.675
2853,34,50,0.745,8.965,22.395
2854,34,51,0.6300000000000001,8.6125,23.847499999999997
2855,34,52,-0.9175,8.0,24.259999999999998
2856,34,53,0.385,7.145,23.5125
2857,34,54,1.7274999999999998,6.147499999999999,23.93
2858,34,55,1.085,5.0649999999999995,24.0775
2859,34,56,0.1775,4.1625,24.17
2860,34,57,0.9724999999999999,3.3025,24.335
2861,34,58,1.1749999999999998,3.3925,25.0775
2862,34,59,1.1275000000000002,3.855,26.285
2863,34,60,0.8274999999999999,4.2675,25.68
2864,34,61,1.6775000000000002,4.5175,24.11
2865,34,62,3.3125,4.630000000000001,23.99
2866,34,63,2.7125,4.6625000000000005,23.695
2867,34,64,1.725,4.3525,24.2225
2868,34,65,4.09,4.12,25.387500000000003
2869,34,66,6.425,4.4325,25.4725
2870,34,67,5.182499999999999,5.0825000000000005,23.877499999999998
2871,34,68,3.5949999999999998,5.395,24.1275
2872,34,69,3.92,5.0625,24.9375
2873,34,70,4.5325,4.432500000000001,24.9675
2874,34,71,3.1375,3.8875,23.5275
2875,34,72,3.6850000000000005,3.2725,22.3375
2876,34,73,4.9750000000000005,2.5999999999999996,20.25
2914,35,37,2.3325,1.8575,22.865000000000002
2915,35,38,1.4749999999999999,2.11,22.590000000000003
2916,35,39,1.68,2.0225,24.799999999999997
2917,35,41,-3.1975000000000002,1.895,25.3475
2918,35,42,-5.362500000000001,1.9649999999999999,24.02
2919,35,43,-1.7700000000000002,2.0599999999999996,24.250000000000004
2920,35,44,3.3999999999999995,2.2,25.212500000000002
2921,35,45,4.03,2.475,25.735
2922,35,46,3.3049999999999997,3.2874999999999996,23.89
2923,35,47,1.5225,4.965,22.5075
2924,35,48,-0.46249999999999997,7.12,22.22
2925,35,49,-0.9475,8.544999999999998,21.86
2926,35,50,0.0024999999999999953,8.4075,23.189999999999998
2927,35,51,1.8525,7.49,25.4525
2928,35,52,0.825,7.015,25.425
2929,35,53,0.475,6.3325,25.165
2930,35,54,0.3225,5.862500000000001,24.93
2931,35,55,0.8275,5.3775,24.38
2932,35,56,1.8225000000000002,4.8675,23.272499999999997
2933,35,57,2.9924999999999997,3.5475,25.415
2934,35,58,3.0475,3.23,27.0725
2935,35,59,2.5300000000000002,3.525,28.705
2936,35,60,2.7249999999999996,4.0425,27.5475
2937,35,61,4.9725,4.215,25.924999999999997
2938,35,62,6.3525,4.1425,25.325
2939,35,63,5.9225,3.915,25.1875
2940,35,64,4.5600000000000005,3.77,25.455000000000002
2941,35,65,6.045,3.71,25.755
2942,35,66,6.125,3.93,26.65
2943,35,67,4.0175,4.5725,24.925
2944,35,68,2.3,5.3549999999999995,23.472499999999997
2945,35,69,2.3925,5.29,23.597500000000004
2946,35,70,3.8575,4.779999999999999,23.299999999999997
2947,35,71,3.4799999999999995,4.0925,22.58
2948,35,72,4.1625,3.6225,20.8025
2949,35,73,5.2075,2.8275,20.002499999999998
2986,36,36,6.89,1.7925,21.634999999999998
2987,36,37,5.56,2.1175,20.090000000000003
2988,36,38,3.45,2.2424999999999997,20.26
2989,36,39,1.3975,2.0175,23.52
2990,36,40,0.75,1.9774999999999998,24.767500000000002
2991,36,41,-2.96,1.8975,25.89
2992,36,44,3.3325,2.25,27.2975
2993,36,45,3.0575,2.66,26.4275
2994,36,46,2.9975,3.6499999999999995,25.085
2995,36,47,3.125,5.26,23.76
2996,36,48,0.81,7.04,22.8575
2997,36,49,0.3275,7.782500000000001,22.4425
2998,36,50,2.3575,7.0649999999999995,24.05
2999,36,51,5.4750000000000005,6.0725,25.884999999999998
3000,36,52,4.885,5.525,25.977500000000003
3001,36,53,3.7,4.985,27.265
3002,36,54,1.9325,4.864999999999999,27.305
3003,36,55,2.295,4.9575,25.88
3004,36,56,3.1675000000000004,4.715,24.709999999999997
3005,36,57,3.4375,3.5324999999999998,26.79
3006,36,58,2.615,3.0549999999999997,27.9525
3007,36,59,1.855,3.1575,30.6225
3008,36,60,1.47,3.6,29.865000000000002
3009,36,61,4.08,3.7125,27.65
3010,36,62,4.805,3.605,26.27
3011,36,63,5.57,3.1775,26.295
3012,36,64,4.1875,3.1075,26.247500000000002
3013,36,65,4.17,3.0324999999999998,26.759999999999998
3014,36,66,2.87,3.1925,27.580000000000002
3015,36,67,1.5575,3.9250000000000003,25.9375
3016,36,68,1.0625,5.21,22.089999999999996
3017,36,69,2.21,5.3475,21.110000000000003
3018,36,70,4.205,4.8375,20.7075
3019,36,71,3.825,4.2125,20.9875
3020,36,72,4.4175,3.6849999999999996,21.299999999999997
3021,36,73,5.759999999999999,2.8025,22.235
3022,36,74,5.532500000000001,2.2,22.7775
3023,36,75,4.3475,1.8425000000000002,21.55
3060,37,42,-1.4275,1.8299999999999998,24.642500000000002
3061,37,43,-0.07500000000000001,1.935,26.427500000000002
3062,37,44,0.96,2.3225,26.6375
3063,37,45,0.33999999999999997,2.775,25.8475
3064,37,46,1.615,3.9025000000000003,24.915
3065,37,47,3.9125,5.422499999999999,23.485000000000003
3066,37,48,3.66,6.522500000000001,23.3425
3067,37,49,4.195,6.4425,23.89
3068,37,50,6.3125,5.640000000000001,25.0875
3069,37,51,9.4575,4.735,26.41
3070,37,52,10.3575,4.2225,27.96
3071,37,53,9.4375,3.94,29.0075
3072,37,54,5.3375,3.9425,29.175
3073,37,55,3.8225,4.32,27.242500000000003
3074,37,56,2.8425000000000002,4.3100000000000005,25.695
3075,37,57,1.9175,3.5,25.63
3076,37,58,0.775,2.7424999999999997,26.64
3077,37,59,-0.0925,2.475,31.86
3078,37,60,-1.2999999999999998,2.77,31.445
3079,37,61,2.1825,3.0175,28.5425
3080,37,62,4.6775,2.9375000000000004,26.11
3081,37,63,4.4775,2.5,26.86
3082,37,64,2.0900000000000003,2.51,25.2875
3083,37,65,2.4975,2.675,24.177500000000002
3084,37,66,1.215,2.7575000000000003,25.814999999999998
3085,37,67,1.005,3.2425,25.619999999999997
3086,37,68,0.27999999999999997,4.450000000000001,21.7075
3087,37,69,1.1825,4.89,20.345
3088,37,70,3.795,4.465,20.6175
3089,37,71,3.625,4.032500000000001,20.752499999999998
3090,37,72,3.6725,3.4825,22.0375
3091,37,73,5.0225,2.7275,24.157500000000002
3092,37,74,7.815,2.075,25.73
3093,37,75,7.1775,1.8625,22.705000000000002
3121,38,44,-0.29,2.36,24.052500000000002
3122,38,45,-1.4825,2.87,24.520000000000003
3123,38,46,0.185,4.0200000000000005,23.975
3124,38,47,2.955,5.1925,22.85
3125,38,48,4.23,5.842499999999999,22.8675
3126,38,49,6.275,5.289999999999999,24.25
3127,38,50,9.2625,4.6,25.682499999999997
3128,38,51,12.212499999999999,3.885,26.1825
3129,38,52,14.012500000000001,3.3949999999999996,27.46
3130,38,53,13.26,3.285,27.107499999999998
3131,38,54,8.955,3.4200000000000004,28.317500000000003
3132,38,55,6.452500000000001,3.7975000000000003,27.48
3133,38,56,3.1875,3.6174999999999997,27.322499999999998
3134,38,57,0.52,2.9525,26.0
3135,38,58,0.05750000000000005,2.2075,26.46
3136,38,59,1.6024999999999998,1.975,30.167499999999997
3137,38,60,-0.6825,2.315,29.005
3138,38,61,1.1125,2.62,27.0275
3139,38,62,4.3774999999999995,2.4625,25.854999999999997
3140,38,63,3.7849999999999997,2.1225,26.825000000000003
3141,38,64,0.5375,2.075,25.162499999999998
3142,38,65,0.9724999999999999,2.155,23.642500000000002
3143,38,66,0.9,2.1,26.169999999999998
3144,38,67,1.5750000000000002,2.3975,26.305
3145,38,68,-0.10000000000000002,3.1825,23.22
3146,38,69,-0.6625,3.905,20.715
3147,38,70,0.2175,4.0825000000000005,20.179999999999996
3148,38,71,0.8775000000000001,4.069999999999999,19.852500000000003
3149,38,72,0.8825,3.4299999999999997,22.005000000000003
3150,38,73,1.9674999999999998,2.6475,25.330000000000002
3151,38,74,6.012500000000001,2.0599999999999996,27.0875
3152,38,75,4.67,1.8849999999999998,23.8425
3175,39,42,3.47,1.78,21.2975
3176,39,43,4.0575,2.0025000000000004,20.662499999999998
3177,39,44,2.3875,2.3024999999999998,23.165
3178,39,46,-0.6475,3.695,24.522499999999997
3179,39,47,1.5875,4.484999999999999,24.075000000000003
3180,39,48,3.4325,4.8475,23.972500000000004
3181,39,49,6.16,3.9575000000000005,26.352500000000003
3182,39,50,10.6975,3.2350000000000003,28.424999999999997
3183,39,51,14.8875,2.8625,26.41
3184,39,52,15.8625,2.7749999999999995,25.5075
3185,39,53,14.627500000000001,2.8675,24.495
3186,39,54,12.165000000000001,2.995,25.945
3187,39,55,9.032499999999999,3.3125,25.5925
3188,39,56,4.637499999999999,3.0725000000000002,25.6575
3189,39,57,2.6125,2.295,25.53
3192,39,61,2.4925,1.9975,27.11
3193,39,62,5.655,2.19,24.439999999999998
3194,39,63,5.285,2.0575,24.092499999999998
3195,39,64,2.3125,1.89,22.807499999999997
3196,39,67,2.375,1.9874999999999998,24.75
3197,39,68,1.67,2.6,23.2025
3198,39,69,0.5449999999999999,3.2775,23.6175
3199,39,70,-0.0875,3.9775,21.6975
3200,39,71,0.5375,4.1225,21.2925
3201,39,72,-0.305,3.4475,22.735
3202,39,73,0.8275,2.68,25.16
3203,39,74,3.02,2.17,26.175
3204,39,75,0.8075000000000001,2.0,22.959999999999997
3206,39,87,12.1525,1.78,23.575
3223,40,43,5.5475,1.9125,23.875
3224,40,44,3.46,2.3449999999999998,24.7
3225,40,45,0.5575,2.9525,23.805
3226,40,46,-1.06,3.655,24.222499999999997
3227,40,47,1.4575,3.9825000000000004,25.2525
3228,40,48,5.02,3.9175,25.8925
3229,40,49,8.975,3.2225,25.775
3230,40,50,12.995000000000001,2.705,26.652500000000003
3231,40,51,16.435000000000002,2.3875,24.4675
3232,40,52,16.745,2.3475,24.565
3233,40,53,15.99,2.495,23.855
3234,40,54,14.9725,2.6425,24.7325
3235,40,55,12.0575,2.655,26.17
3236,40,56,9.335,2.34,25.655
3238,40,62,6.129999999999999,1.9525,23.455
3239,40,63,6.115,1.83,23.0525
3241,40,68,5.14,2.3449999999999998,23.002499999999998
3242,40,69,5.3925,3.2800000000000002,23.85
3243,40,70,4.6075,4.0525,22.435
3244,40,71,3.735,4.147499999999999,21.759999999999998
3245,40,72,2.4575,3.5500000000000003,22.3125
3246,40,73,2.8575,2.855,24.052500000000002
3247,40,74,2.8875,2.4525,24.177500000000002
3248,40,76,-3.3025,1.9224999999999999,20.3525
3252,40,87,10.4375,1.785,22.675
3253,40,88,11.325,1.8624999999999998,20.4625
3269,41,43,6.49,1.7974999999999999,27.8175
3270,41,44,3.32,2.4299999999999997,26.2075
3271,41,45,0.9824999999999999,3.2175000000000002,23.624999999999996
3272,41,46,0.5925,3.525,25.1225
3273,41,47,3.9025,3.2675,27.72
3274,41,48,9.74,2.8200000000000003,28.5325
3275,41,49,15.0175,2.5300000000000002,24.822499999999998
3276,41,50,14.919999999999998,2.2125000000000004,25.135
3277,41,51,16.572499999999998,1.9400000000000002,25.4775
3278,41,52,17.1325,2.0700000000000003,25.2775
3279,41,53,17.355,2.3925,23.3725
3280,41,54,17.33,2.625,21.99
3281,41,55,16.665,2.3575,24.002499999999998
3282,41,56,14.965,1.8900000000000001,25.5675
3286,41,69,9.7275,3.14,22.962500000000002
3287,41,70,7.029999999999999,3.9,21.515
3288,41,71,6.33,3.8674999999999997,21.9375
3289,41,72,4.9025,3.2575,22.7325
3290,41,73,3.4,2.825,24.9775
3291,41,74,2.7975,2.5875000000000004,25.5025
3292,41,76,-2.6449999999999996,1.9499999999999997,23.1575
3308,42,43,4.0125,1.94,26.355
3309,42,44,1.6375,2.56,25.65
3310,42,45,0.9450000000000001,3.0075,26.595000000000002
3311,42,46,2.7175000000000002,3.0275,28.285
3312,42,47,8.5775,2.64,30.0575
3313,42,48,15.342500000000001,2.2775,28.267500000000002
3315,42,52,18.5,1.8075,25.99
3316,42,53,18.615000000000002,2.0925000000000002,23.89
3317,42,54,18.8725,2.1975000000000002,22.422500000000003
3318,42,55,19.465,2.0925000000000002,22.7225
3321,42,69,12.3575,2.4850000000000003,23.1325
3322,42,70,7.815,3.225,21.2525
3323,42,71,7.3825,3.2249999999999996,21.605
3324,42,72,6.68,2.67,23.3425
3325,42,73,4.0375000000000005,2.465,26.5475
3326,42,74,3.9125,2.525,26.5325
3327,42,75,2.3175,2.3475,26.520000000000003
3328,42,76,-0.21749999999999997,2.0549999999999997,25.235
3329,42,78,1.3249999999999997,1.8075,20.634999999999998
3349,43,44,0.26749999999999996,2.5025,24.8675
3350,43,45,1.4849999999999999,2.635,29.1375
3351,43,46,5.779999999999999,2.5549999999999997,30.555
3352,43,47,13.5,2.1475,30.84
3353,43,48,19.8875,1.805,29.057499999999997
3357,43,53,17.435,2.105,21.7825
3358,43,56,19.1475,2.1975,21.05
3364,43,67,11.3425,1.8175,21.22
3366,43,69,11.1175,1.9825000000000002,24.880000000000003
3367,43,70,8.4825,2.495,23.607499999999998
3368,43,71,7.8025,2.6500000000000004,22.105
3369,43,72,6.8149999999999995,2.36,22.19
3370,43,73,4.4825,2.3525,23.34
3371,43,74,3.8075,2.545,24.027499999999996
3372,43,75,1.5699999999999998,2.4875000000000003,24.7375
3373,43,76,0.22750000000000004,2.41,24.2525
3374,43,77,0.05750000000000005,2.435,22.377499999999998
3375,43,79,2.5549999999999997,1.9,20.4375
3398,44,44,2.5,2.1975,25.229999999999997
3399,44,45,5.2375,2.3175,30.4425
3400,44,46,9.510000000000002,2.3449999999999998,30.317500000000003
3401,44,47,15.66,1.9349999999999998,29.935000000000002
3404,44,53,18.3325,2.1849999999999996,21.947499999999998
3405,44,54,19.207500000000003,2.3950000000000005,21.055
3406,44,55,19.5075,2.5225,21.515
3407,44,56,18.3375,2.4724999999999997,21.6225
3410,44,67,11.0,1.8775,22.9375
3411,44,68,9.94,1.8675000000000002,27.24
3412,44,69,9.2025,2.1374999999999997,26.425
3413,44,70,9.6275,2.3950000000000005,25.25
3414,44,71,8.57,2.5525,23.369999999999997
3415,44,72,6.4025,2.465,22.66
3416,44,74,5.225,2.6625,22.987499999999997
3417,44,75,1.0575,2.6875000000000004,24.2825
3418,44,76,-0.8400000000000001,2.8375,23.4075
3419,44,77,-2.0975,2.7224999999999997,23.8975
3420,44,79,2.325,2.0,22.325
3425,44,93,10.485,1.8275000000000001,24.509999999999998
3426,44,95,11.5175,1.7875,21.585
3450,45,44,7.725,1.81,25.9325
3451,45,45,8.0025,2.0225,28.200000000000003
3452,45,46,12.3825,1.9775,30.4775
3455,45,53,19.7275,2.25,22.425
3456,45,54,19.2075,2.42,23.169999999999998
3457,45,55,19.41,2.5825,23.009999999999998
3458,45,56,17.932499999999997,2.32,23.1675
3462,45,67,10.752499999999998,1.8375,26.527500000000003
3463,45,68,7.7525,2.0975,29.875
3464,45,69,8.8125,2.6025,28.115000000000002
3465,45,70,10.63,2.9274999999999998,25.645
3466,45,71,9.3125,3.3875,23.5775
3467,45,72,6.362500000000001,3.4225,23.1025
3468,45,73,5.3075,3.2874999999999996,22.525
3469,45,74,5.6925,3.0374999999999996,22.27
3470,45,75,2.9975,2.8625,22.945
3471,45,76,-0.4825,3.0675,22.965
3472,45,77,-3.9775,2.865,25.65
3473,45,78,-3.79,2.5675,26.365000000000002
3474,45,79,-1.6724999999999999,2.1825,24.1375
3477,45,93,8.9725,2.15,23.53
3478,45,94,7.2425,2.2875,21.76
3479,45,95,8.6625,2.25,20.4525
3481,45,99,7.4325,1.8199999999999998,18.945
3515,46,54,19.564999999999998,2.1475,25.0475
3516,46,55,18.0175,2.2199999999999998,24.58
3517,46,56,16.01,1.8875,24.139999999999997
3522,46,67,11.1175,1.9025,27.464999999999996
3523,46,68,6.77,2.2800000000000002,30.4675
3524,46,69,7.952499999999999,2.9875,28.5625
3525,46,70,9.575,3.69,25.8475
3526,46,71,8.815000000000001,4.584999999999999,23.065
3527,46,72,7.5625,5.007499999999999,22.042499999999997
3528,46,73,6.405,5.035,20.599999999999998
3529,46,74,4.6025,4.295,20.03
3530,46,75,2.825,3.4050000000000002,21.485
3531,46,76,-0.41000000000000003,3.1025,23.634999999999998
3532,46,77,-5.194999999999999,2.9499999999999997,25.9975
3533,46,78,-6.834999999999999,2.87,25.142500000000002
3534,46,79,-4.9425,2.385,24.0825
3535,46,80,-1.3450000000000002,1.8,26.622500000000002
3540,46,93,9.18,2.315,20.689999999999998
3541,46,94,6.1674999999999995,2.4925,18.827499999999997
3542,46,95,6.345000000000001,2.4850000000000003,17.605
3543,46,96,8.6525,2.0525,17.915
3544,46,97,10.537500000000001,1.7874999999999999,18.9325
3587,47,68,3.6500000000000004,2.165,34.2575
3588,47,69,6.317499999999999,3.385,28.84
3589,47,70,8.74,4.824999999999999,25.150000000000002
3590,47,71,8.9575,6.075,23.235
3591,47,72,7.735,6.535,21.5225
3592,47,73,5.6225000000000005,6.63,19.7175
3593,47,74,2.9875,5.300000000000001,19.7475
3594,47,75,0.07999999999999996,3.6474999999999995,23.1625
3595,47,76,-3.665,2.925,25.79
3596,47,77,-5.824999999999999,2.9000000000000004,24.87
3597,47,78,-7.1125,2.8275,23.42
3598,47,79,-5.5675,2.42,23.3075
3601,47,93,10.4875,1.9049999999999998,21.4
3602,47,94,7.0375,1.96,20.895
3603,47,96,9.7475,1.8025,18.3975
3644,48,67,3.7225,1.8,33.4275
3645,48,68,-0.9025,2.3575,34.0875
3646,48,69,3.2975000000000003,3.6125000000000003,31.029999999999994
3647,48,70,8.165,5.2725,26.96
3648,48,71,8.862499999999999,6.66,24.4525
3649,48,72,5.9275,7.1175,22.575
3650,48,73,2.2,6.982500000000001,21.7075
3651,48,74,-1.6275,5.55,21.9725
3652,48,75,-4.77,3.7974999999999994,23.7825
3653,48,76,-6.425000000000001,2.825,25.4025
3654,48,77,-6.055,2.6325000000000003,24.7075
3655,48,78,-5.6675,2.5975,22.86
3656,48,79,-4.8275,2.3425000000000002,22.1025
3657,48,80,-3.66,1.9749999999999999,24.6125
3705,49,67,0.99,1.795,34.565
3706,49,68,-3.71,2.5225,33.9225
3707,49,69,-1.77,3.6275000000000004,33.4475
3708,49,70,4.297499999999999,5.025,29.78
3709,49,71,5.66,6.3725,26.619999999999997
3710,49,72,3.3025,6.9725,24.5025
3711,49,73,-1.175,6.675,24.08
3712,49,74,-4.7475000000000005,5.282500000000001,23.5025
3713,49,75,-6.4075,3.6750000000000003,23.21
3714,49,76,-6.8125,2.83,23.785
3715,49,77,-5.5649999999999995,2.7575,23.745
3716,49,78,-3.9175000000000004,2.68,23.73
3717,49,79,-2.6375,2.305,23.2175
3718,49,80,-2.155,1.86,25.5025
3775,50,68,-6.9475,2.5075000000000003,34.185
3776,50,69,-7.6775,3.57,33.93
3777,50,70,-3.2225,4.6625000000000005,31.745
3778,50,71,-1.2825000000000002,5.96,26.947499999999998
3779,50,72,-1.3125,6.66,24.38
3780,50,73,-3.1350000000000002,6.2525,25.0325
3781,50,74,-4.3475,4.75,25.8075
3782,50,75,-5.83,3.415,24.8425
3783,50,76,-6.11,2.9,23.995
3784,50,77,-5.1899999999999995,2.89,23.982499999999998
3785,50,78,-1.8825,2.68,24.732499999999998
3786,50,79,0.605,2.0700000000000003,24.659999999999997
3854,51,68,-9.3025,2.4099999999999997,33.53
3855,51,69,-8.905,3.6400000000000006,31.92
3856,51,70,-6.3950000000000005,4.9175,29.43
3857,51,71,-4.765000000000001,6.2475,25.4525
3858,51,72,-4.0625,6.605,24.187500000000004
3859,51,73,-1.9475000000000002,5.9925,25.497500000000002
3860,51,74,-0.49999999999999994,4.6225000000000005,26.3975
3861,51,75,-2.8600000000000003,3.555,26.43
3862,51,76,-4.48,3.165,24.605
3863,51,77,-2.8099999999999996,3.0325,24.4625
3864,51,78,1.815,2.6075,25.4375
3932,52,68,-7.335000000000001,2.545,33.042500000000004
3933,52,69,-7.0075,3.7974999999999994,31.1925
3934,52,70,-6.8500000000000005,5.105,28.67
3935,52,71,-5.41,6.3100000000000005,25.909999999999997
3936,52,72,-4.4575000000000005,6.492500000000001,24.5525
3937,52,73,-0.7875,5.845000000000001,25.24
3938,52,74,1.725,5.005000000000001,24.4675
3939,52,75,0.465,4.195,25.18
3940,52,76,-0.9475,3.6999999999999997,24.865000000000002
3941,52,77,0.9475,3.1975,24.900000000000002
3942,52,78,4.6725,2.7224999999999997,23.69
3943,52,79,4.96,1.8875,23.625000000000004
4003,53,67,1.235,2.0525,34.8925
4004,53,68,-3.7875,2.8975,33.6325
4005,53,69,-3.39,4.3325,29.660000000000004
4006,53,70,-3.7325,5.727500000000001,27.5825
4007,53,71,-3.2699999999999996,6.72,26.08
4008,53,72,-2.305,6.6025,24.785
4009,53,73,0.05249999999999999,5.9075,24.145
4010,53,74,0.96,5.55,22.6075
4011,53,75,0.6875,5.1899999999999995,22.8625
4012,53,76,0.75,4.67,23.7825
4013,53,77,1.23,3.7,24.3075
4014,53,78,2.9825,2.9025,23.252499999999998
4015,53,79,3.2275,2.1050000000000004,21.869999999999997
4081,54,67,3.6925,2.4450000000000003,34.68
4082,54,68,0.9425,3.4225000000000003,33.5425
4083,54,69,0.4175,4.7275,30.197499999999998
4084,54,70,0.5800000000000001,6.0675,27.067499999999995
