,X,Y,Center,Peak,Width,RV,Sig
217,109.96,17.3,6725.491999999999,309.5,0.728,-210.47096422722453,
218,108.62,17.3,6725.491,209.2,0.841,-210.5155046174885,5.0078222681942695
219,107.28,17.3,6725.306,172.6,1.28,-218.75547682214764,18.929863193849798
220,105.94,17.3,6725.321999999999,215.7,0.963,-218.04283057743874,10.190734792504122
221,104.6,17.3,6725.436,189.3,0.812,-212.96522608374616,2.8144117601474377
222,103.26,17.3,6725.434,89.57,1.048,-213.0543068643145,12.846449798474369
223,101.92,17.3,6725.356,93.9,0.977,-216.5284573073716,10.657018646011734
224,100.58,17.3,6725.305,185.9,0.8809999999999999,-218.80001721241155,7.052054138636698
225,99.23,17.3,6725.294,374.7,0.7929999999999999,-219.2899615056793,
226,97.89,17.3,6725.228,417.3,0.866,-222.22962726516423,6.3523464616029885
227,96.55,17.3,6725.008000000001,263.4,1.082,-232.028513130114,13.818519282191584
228,95.21,17.3,6724.931,227.9,0.976,-235.45812318290712,10.62417236629971
229,93.87,17.3,6724.89,231.7,0.934,-237.28427918498375,9.173935846223575
230,92.53,17.3,6724.903,142.5,0.961,-236.70525411114767,10.122935284526127
231,91.19,17.3,6724.924,103.8,0.887,-235.76990591495718,7.316298904769853
353,128.74,15.0,6724.956,155.4,0.884,-234.34461342549884,7.185167178590564
354,127.4,15.0,6724.920999999999,270.6,0.8270000000000001,-235.90352708587045,4.089040632820068
355,126.05,15.0,6724.941999999999,318.2,0.747,-234.9681788896799,
356,124.71,15.0,6725.017,254.2,0.785,-231.6276496174956,
357,123.37,15.0,6725.079000000001,367.9,0.769,-228.8661454191474,
358,122.03,15.0,6725.044,323.4,0.735,-230.42505907951897,
359,120.69,15.0,6725.069,377.4,0.805,-229.31154932211072,1.9671486767451867
360,119.35,15.0,6725.081,338.4,0.895,-228.77706463857902,7.657066383047928
361,118.01,15.0,6725.226,484.0,0.8109999999999999,-222.3187080457731,2.7092466749809976
362,116.67,15.0,6725.399,245.0,1.074,-214.61322052464556,13.593312973914717
363,115.33,15.0,6725.092,81.01,2.197,-228.2871203453518,38.72362403681285
364,113.99,15.0,6724.895,75.16,1.953,-237.06157723350213,33.72082963882327
368,108.62,15.0,6725.647,167.1,0.898,-203.5672037314148,7.781766525835303
369,107.28,15.0,6725.58,180.8,1.14,-206.55140988120414,15.397341520342913
370,105.94,15.0,6725.455,384.3,0.987,-212.11895866812398,10.98187127018923
371,104.6,15.0,6725.439,281.4,0.958,-212.83160491283283,10.020643803903177
372,103.26,15.0,6725.32,128.8,1.013,-218.13191135800713,11.798859074756159
373,101.92,15.0,6725.104,112.1,1.607,-227.7526356617796,26.386151630640896
374,100.58,15.0,6725.275,238.9,0.868,-220.13622892130147,6.449306529615481
375,99.23,15.0,6725.243,529.5,0.8390000000000001,-221.56152141071925,4.88627563106878
376,97.89,15.0,6725.085999999999,440.9,1.123,-228.55436268713788,14.943519624384969
377,96.55,15.0,6724.901999999999,247.5,1.2830000000000001,-236.74979450149266,19.00241376262294
378,95.21,15.0,6725.022,189.0,0.91,-231.40494766601392,8.265664742265786
379,93.87,15.0,6724.995,211.6,0.845,-232.60753820399054,5.243287373718226
380,92.53,15.0,6724.616999999999,153.9,1.8530000000000002,-249.44380573566337,31.63655971805931
381,91.19,15.0,6724.876,85.34,1.179,-237.90784464912429,16.414880884288273
503,128.74,12.0,6724.99,188.1,0.787,-232.8302401554722,
504,127.4,12.0,6724.9580000000005,260.2,0.784,-234.25553264488997,
505,126.05,12.0,6724.935,231.9,0.845,-235.27996162168944,5.243287373718226
506,124.71,12.0,6725.033,204.9,0.833,-230.91500337274618,4.503896810607086
507,123.37,12.0,6725.081,305.1,0.805,-228.77706463857902,1.9671486767451867
508,122.03,12.0,6725.08,455.7,0.758,-228.82160502888348,
509,120.69,12.0,6725.104,564.7,0.775,-227.7526356617796,
510,119.35,12.0,6725.182,616.3,0.7759999999999999,-224.27848521876305,
511,118.01,12.0,6724.973000000001,247.1,1.705,-233.58742679044502,28.502624613670328
512,116.67,12.0,6724.307,147.2,1.4980000000000002,-263.25132672720184,23.981127226397675
513,115.33,12.0,6724.499,60.53,1.561,-254.69957179049266,25.37854928713021
514,113.99,12.0,6725.403,63.83,3.109,-214.43505896346835,56.84624357295664
515,112.64,12.0,6725.316,83.92,2.445,-218.31007291918434,43.72135071322263
518,108.62,12.0,6725.268,71.66,2.26,-220.4480116533515,40.000229539500715
519,107.28,12.0,6725.624,221.6,0.9229999999999999,-204.59163270821418,8.76641144648982
520,105.94,12.0,6725.597,316.0,1.022,-205.79422324619082,12.073453867609336
521,104.6,12.0,6724.941,273.2,1.4180000000000001,-235.01271927994384,22.172055766522234
522,103.26,12.0,6724.8330000000005,177.3,1.235,-239.82308143180984,17.827862823967017
523,101.92,12.0,6725.025,201.2,1.202,-231.27132649514112,17.001435598246672
524,100.58,12.0,6725.188,381.0,0.9520000000000001,-224.01124287697695,9.813847186171623
525,99.23,12.0,6725.057,479.3,1.195,-229.84603400568287,16.823892444397153
526,97.89,12.0,6724.829000000001,526.5,1.1179999999999999,-240.00124299298704,14.808725179186347
527,96.55,12.0,6725.003000000001,215.1,1.119,-232.2512150815956,14.835733795100829
528,95.21,12.0,6725.073,141.5,1.063,-229.1333877609335,13.280235322169364
529,93.87,12.0,6725.031,150.5,0.9690000000000001,-231.00408415335505,10.392306098237416
530,92.53,12.0,6725.021,98.21,1.043,-231.44948805631833,12.69997131204345
531,91.19,12.0,6725.01,83.92,1.28,-231.9394323495456,18.929863193849798
653,128.74,10.0,6725.019,147.0,0.8340000000000001,-231.53856883688672,4.569653241702464
654,127.4,10.0,6724.954000000001,145.8,0.972,-234.43369420606723,10.492100121426136
655,126.05,10.0,6724.763000000001,98.48,1.518,-242.94090875247196,24.42711392160301
656,124.71,10.0,6725.097,214.4,0.8390000000000001,-228.06441839387014,4.88627563106878
657,123.37,10.0,6725.049,343.5,0.8170000000000001,-230.2023571280373,3.2918279198353617
658,122.03,10.0,6724.9890000000005,518.4,0.8320000000000001,-232.87478054573614,4.437246673529436
659,120.69,10.0,6725.094,1010.0,0.7829999999999999,-228.1980395647429,
660,119.35,10.0,6725.144,1184.0,0.802,-225.97102004996688,1.4642970347905786
661,118.01,10.0,6725.1230000000005,514.8,0.966,-226.90636824615743,10.291857441225257
662,116.67,10.0,6724.831999999999,105.9,1.6740000000000002,-239.86762182215477,27.837176110503236
663,115.33,10.0,6724.725,43.93,2.086,-244.6334435837163,36.46041174989458
664,113.99,10.0,6725.499,73.21,2.407,-210.15918149513402,42.96004627734803
665,112.64,10.0,6725.563,117.2,2.051,-207.30859651621748,35.742654150058826
666,111.3,10.0,6725.8009999999995,116.3,1.3330000000000002,-196.70798362594996,20.196707849694768
667,109.96,10.0,6725.869000000001,136.1,1.207,-193.67923708581569,17.12775228437175
668,108.62,10.0,6725.765,193.9,1.08,-198.31143767654495,13.762407158131367
669,107.28,10.0,6725.734,430.7,0.862,-199.69218977569884,6.154542813102936
670,105.94,10.0,6725.604,518.7,0.909,-205.48244051410032,8.22618783435139
671,104.6,10.0,6725.281999999999,320.3,1.081,-219.82444618925146,13.790478782633496
672,103.26,10.0,6725.023,682.5,0.865,-231.36040727570952,6.30339232007848
673,101.92,10.0,6725.085,624.2,0.922,-228.59890307740181,8.728666365156096
674,100.58,10.0,6725.182,340.1,0.9670000000000001,-224.27848521876305,10.325414240771817
675,99.23,10.0,6725.194,427.6,1.054,-223.74400053519088,13.020956037514438
676,97.89,10.0,6725.04,450.9,1.0759999999999998,-230.60322064069618,13.649805566872887
677,96.55,10.0,6725.024,352.2,1.041,-231.31586688540506,12.641102867124552
678,95.21,10.0,6725.125,175.9,1.0170000000000001,-226.8172874655891,11.921381844805163
679,93.87,10.0,6725.08,139.6,1.021,-228.82160502888348,12.043133645054734
680,92.53,10.0,6725.188,95.32,1.153,-224.01124287697695,15.739987721781963
681,91.19,10.0,6725.153,101.9,1.306,-225.57015653730804,19.55516535389065
803,128.74,8.0,6724.901,58.91,1.517,-236.79433489175653,24.404868829392818
804,127.4,8.0,6724.616999999999,84.87,1.4569999999999999,-249.44380573566337,23.059299075519483
805,126.05,8.0,6724.783,137.6,1.026,-242.05010094658587,12.194274385768992
806,124.71,8.0,6724.960999999999,146.6,0.971,-234.1219114740577,10.458907024886384
807,123.37,8.0,6725.045,266.6,0.841,-230.3805186892145,5.0078222681942695
808,122.03,8.0,6725.008000000001,523.7,0.7829999999999999,-232.028513130114,
809,120.69,8.0,6725.053000000001,1011.0,0.807,-230.02419556681957,2.241337057744571
810,119.35,8.0,6725.116,1568.0,0.723,-227.21815097824793,
811,118.01,8.0,6725.172,1420.0,0.725,-224.72388912172636,
812,116.67,8.0,6725.243,488.9,0.758,-221.56152141071925,
813,115.33,8.0,6725.36,137.0,1.4909999999999999,-216.3502957461944,23.824479174957066
814,113.99,8.0,6725.594,221.3,1.151,-205.9278444170636,15.687509084041936
815,112.64,8.0,6725.69,259.5,0.9209999999999999,-201.6519669487293,8.690798536913828
816,111.3,8.0,6725.460999999999,182.2,1.867,-211.8517163263784,31.929799918940045
817,109.96,8.0,6725.204000000001,231.7,2.0669999999999997,-223.29859663222757,36.071035856766315
818,108.62,8.0,6725.374,224.9,1.79,-215.72673028205386,30.310513061354715
819,107.28,8.0,6725.531,443.5,0.996,-208.73388900567574,11.268948718159297
820,105.94,8.0,6725.375,910.1,0.833,-215.68218989174943,4.503896810607086
821,104.6,8.0,6725.3730000000005,567.4,0.92,-215.77127067231777,8.652806350207802
822,103.26,8.0,6725.1269999999995,564.6,1.053,-226.72820668502075,12.991965566134784
823,101.92,8.0,6725.035,631.1,0.878,-230.82592259217785,6.916845396120983
824,100.58,8.0,6724.936,466.9,0.943,-235.2354212314255,9.497755347387926
825,99.23,8.0,6725.026,239.3,0.91,-231.22678610483672,8.265664742265786
826,97.89,8.0,6725.153,226.1,0.927,-225.57015653730804,8.91619540434568
827,96.55,8.0,6725.108,247.4,0.9079999999999999,-227.5744741006024,8.186564283659084
828,95.21,8.0,6725.141,149.4,1.024,-226.10464122088018,12.133955512710727
829,93.87,8.0,6725.2,115.3,1.131,-223.4767581934453,15.157925374300353
830,92.53,8.0,6725.231,96.9,1.102,-222.09600609429143,14.373072093463426
831,91.19,8.0,6725.265,94.46,1.14,-220.58163282422427,15.397341520342913
953,128.74,6.0,6724.986,69.61,1.141,-233.00840171664947,15.423829938103879
954,127.4,6.0,6724.854,132.1,1.16,-238.8877332356193,15.923008977429461
955,126.05,6.0,6724.764,168.7,1.0290000000000001,-242.89636836220808,12.284415885037593
956,124.71,6.0,6724.9169999999995,190.7,0.973,-236.08168864704766,10.52522254352845
957,123.37,6.0,6724.906999999999,250.9,0.898,-236.527092550011,7.781766525835303
958,122.03,6.0,6724.972,359.4,0.878,-233.63196718078996,6.916845396120983
959,120.69,6.0,6725.0740000000005,471.9,0.833,-229.08884737062905,4.503896810607086
960,119.35,6.0,6725.111999999999,854.5,0.746,-227.39631253946567,
961,118.01,6.0,6725.153,1016.0,0.777,-225.57015653730804,
962,116.67,6.0,6725.215999999999,737.0,0.8909999999999999,-222.7641119487364,7.4882388443156
963,115.33,6.0,6725.306,388.0,0.875,-218.75547682214764,6.779415562054465
964,113.99,6.0,6725.325,388.3,0.8220000000000001,-217.90920940652546,3.7106932372365904
965,112.64,6.0,6725.446999999999,399.6,0.903,-212.47528179051892,7.986170211189434
966,111.3,6.0,6725.575,388.1,0.935,-206.7741118326858,9.210322578772429
967,109.96,6.0,6725.719,388.7,0.971,-200.36029563014375,10.458907024886384
968,108.62,6.0,6725.549,255.7,1.285,-207.932161980358,19.05072124971666
969,107.28,6.0,6725.354,272.2,1.217,-216.61753808793995,17.37917596977745
970,105.94,6.0,6725.186,389.7,1.345,-224.10032365758582,20.479476646344462
971,104.6,6.0,6725.175,470.6,1.095,-224.59026795081306,14.18029713908753
972,103.26,6.0,6725.146,518.4,0.8909999999999999,-225.88193926939854,7.4882388443156
973,101.92,6.0,6725.003000000001,445.1,0.961,-232.2512150815956,10.122935284526127
974,100.58,6.0,6724.974,438.4,0.872,-233.5428864001811,6.639626718560452
975,99.23,6.0,6725.056,298.9,0.85,-229.8905743959873,5.52497890714339
976,97.89,6.0,6725.159000000001,173.7,0.7709999999999999,-225.30291419552194,
977,96.55,6.0,6725.125,98.83,0.853,-226.8172874655891,5.688055867205411
978,95.21,6.0,6725.198,78.44,1.157,-223.56583897401364,15.844694628841006
979,93.87,6.0,6725.276,79.11,1.263,-220.09168853099706,18.51666001501145
980,92.53,6.0,6726.06,203.6,1.8630000000000002,-185.1720225394109,31.84606775392364
981,91.19,6.0,6725.521,232.8,0.9570000000000001,-209.17929290863904,9.986385485313628
1103,128.74,4.0,6724.889,102.8,1.063,-237.3288195752882,13.280235322169364
1104,127.4,4.0,6724.918000000001,135.2,1.04,-236.03714825670272,12.611608169754097
1105,126.05,4.0,6725.034000000001,131.2,0.83,-230.87046298244178,4.301098540363893
1106,124.71,4.0,6725.097,165.4,0.8370000000000001,-228.06441839387014,4.761928027129028
1107,123.37,4.0,6725.066,165.3,0.871,-229.445170493024,6.592480349205948
1108,122.03,4.0,6725.018,208.1,0.9540000000000001,-231.5831092271912,9.883115323153959
1109,120.69,4.0,6725.090999999999,339.8,-0.847,-228.33166073565624,5.357541112293749
1110,119.35,4.0,6725.115,497.8,0.745,-227.26269136855237,
1111,118.01,4.0,6725.181,710.9,0.7759999999999999,-224.32302560906746,
1112,116.67,4.0,6725.178000000001,586.5,0.8240000000000001,-224.45664677989976,3.866199737390158
1113,115.33,4.0,6725.107,523.4,0.8059999999999999,-227.61901449090684,2.1086192037542903
1114,113.99,4.0,6725.135,699.0,0.85,-226.37188356262578,5.52497890714339
1115,112.64,4.0,6725.27,718.9,0.932,-220.35893087274263,9.100843928540753
1116,111.3,4.0,6725.366,639.1,0.885,-216.08305340440828,7.229092542005926
1117,109.96,4.0,6725.405,331.2,1.368,-214.3459781829,21.01767114687847
1118,108.62,4.0,6725.0830000000005,189.8,1.716,-228.68798385797015,28.73792456695058
1119,107.28,4.0,6724.9980000000005,194.7,1.85,-232.47391703307727,31.57365726837069
1120,105.94,4.0,6725.111999999999,230.2,1.617,-227.39631253946567,26.603912809494037
1121,104.6,4.0,6725.118,301.5,1.3730000000000002,-227.1290701976391,21.134041857055113
1122,103.26,4.0,6724.911999999999,291.8,1.349,-236.30439059852932,20.573425954716292
1123,101.92,4.0,6724.975,395.9,1.0190000000000001,-233.49834600987668,11.982352643835718
1124,100.58,4.0,6725.035,602.0,0.9470000000000001,-230.82592259217785,9.6391490223302
1125,99.23,4.0,6725.081999999999,404.6,0.991,-228.7325242483151,11.11005490099928
1126,97.89,4.0,6725.137,274.2,0.9079999999999999,-226.28280278205742,8.186564283659084
1127,96.55,4.0,6725.146,246.5,0.863,-225.88193926939854,6.204498414526586
1128,95.21,4.0,6725.084,147.4,0.961,-228.64344346770625,10.122935284526127
1129,93.87,4.0,6725.090999999999,149.8,0.965,-228.33166073565624,10.25822576118456
1130,92.53,4.0,6725.169,144.2,0.985,-224.85751029259913,10.917411777552486
1131,91.19,4.0,6725.35,128.4,1.138,-216.79569964911718,15.344297483201961
1253,128.74,2.0,6725.196,72.66,0.8809999999999999,-223.6549197546225,7.052054138636698
1254,127.4,2.0,6725.158,99.82,0.867,-225.34745458582637,6.40098212976823
1255,126.05,2.0,6725.118,109.3,0.8079999999999999,-227.1290701976391,2.3667751258523233
1256,124.71,2.0,6725.147,117.2,0.884,-225.8373988790941,7.185167178590564
1257,123.37,2.0,6725.102,149.0,0.9179999999999999,-227.8417164423885,8.5764422853542
1258,122.03,2.0,6725.065,175.3,0.865,-229.4897108833284,6.30339232007848
1259,120.69,2.0,6725.101,172.4,0.8859999999999999,-227.8862568326929,7.272801826492504
1260,119.35,2.0,6725.1230000000005,328.4,0.934,-226.90636824615743,9.173935846223575
1261,118.01,2.0,6725.206999999999,523.7,0.836,-223.1649754613953,4.698634565156356
1262,116.67,2.0,6725.185,412.7,0.89,-224.14486404784972,7.44555400310729
1263,115.33,2.0,6725.062,489.6,0.7979999999999999,-229.62333205420123,
1264,113.99,2.0,6725.101,505.0,0.8109999999999999,-227.8862568326929,2.7092466749809976
1265,112.64,2.0,6725.24,672.8,0.898,-221.69514258163258,7.781766525835303
1266,111.3,2.0,6725.379,521.4,0.956,-215.5040283305722,9.952045202259615
1267,109.96,2.0,6725.388000000001,375.5,1.208,-215.1031648178728,17.15296659436396
1268,108.62,2.0,6725.354,209.4,1.435,-216.61753808793995,22.560126136076722
1269,107.28,2.0,6725.223000000001,142.0,1.724,-222.45232921660536,28.908789815871092
1270,105.94,2.0,6724.85,102.2,1.694,-239.0658947967965,28.266898074330957
1271,104.6,2.0,6724.968000000001,102.7,1.805,-233.8101287419267,30.627238975244016
1272,103.26,2.0,6724.866999999999,121.1,1.854,-238.3087081618237,31.657522038511548
1273,101.92,2.0,6724.829000000001,273.0,1.334,-240.00124299298704,20.220325596117757
1274,100.58,2.0,6725.128000000001,692.6,1.0090000000000001,-226.6836662946758,11.675541063332648
1275,99.23,2.0,6725.177,687.5,0.9890000000000001,-224.5011871702447,11.046084219722378
1276,97.89,2.0,6725.175,387.6,0.981,-224.59026795081306,10.787735468178166
1277,96.55,2.0,6725.14,291.5,0.929,-226.14918161114412,8.99039047471677
1278,95.21,2.0,6725.129,288.1,0.945,-226.63912590441186,9.568638544581434
1279,93.87,2.0,6725.161999999999,204.5,0.993,-225.16929302468964,11.173787475026659
1280,92.53,2.0,6725.222,230.6,0.9520000000000001,-222.49686960695033,9.813847186171623
1281,91.19,2.0,6725.286999999999,264.0,0.882,-219.60174423776985,7.096652145975873
1403,128.74,0.0,6725.382,42.18,0.759,-215.37040715969943,
1404,127.4,0.0,6725.356,98.8,0.728,-216.5284573073716,
1405,126.05,0.0,6725.313,155.8,0.679,-218.44369409005714,
1406,124.71,0.0,6725.325,122.7,0.743,-217.90920940652546,
1407,123.37,0.0,6725.2919999999995,109.8,0.7240000000000001,-219.37904228628818,
1408,122.03,0.0,6725.22,109.2,0.748,-222.58595038751866,
1409,120.69,0.0,6725.193,84.7,0.861,-223.7885409254953,6.104237031007865
1410,119.35,0.0,6725.116999999999,117.3,0.9159999999999999,-227.17361058798403,8.49956058473926
1411,118.01,0.0,6725.214,169.6,0.915,-222.85319272930474,8.460921215116521
1412,116.67,0.0,6725.203,246.1,0.805,-223.34313702253198,1.9671486767451867
1413,115.33,0.0,6725.195,273.0,0.787,-223.69946014492692,
1414,113.99,0.0,6725.18,292.6,0.8490000000000001,-224.3675659993314,5.469670408376444
1415,112.64,0.0,6725.245,401.4,0.857,-221.4724406301509,5.899331996076873
1416,111.3,0.0,6725.379,406.6,0.85,-215.5040283305722,5.52497890714339
1417,109.96,0.0,6725.147,96.02,1.743,-225.8373988790941,29.31373503978882
1418,108.62,0.0,6725.016,116.4,1.8330000000000002,-231.6721900078,31.21676502450215
1419,107.28,0.0,6725.326,81.53,1.719,-217.864669016221,28.80202462097055
1420,105.94,0.0,6725.428000000001,61.91,1.4080000000000001,-213.32154920606007,21.942775112263444
1421,104.6,0.0,6725.130999999999,73.55,1.791,-226.55004512384352,30.331648415142258
1422,103.26,0.0,6725.218000000001,80.47,2.202,-222.67503116808703,38.825138744013046
1423,101.92,0.0,6724.988,133.8,1.882,-232.91932093604055,32.243440754167956
1424,100.58,0.0,6724.974,278.2,1.162,-233.5428864001811,15.975117278269545
1425,99.23,0.0,6725.228,487.9,0.99,-222.22962726516423,11.078099581211143
1426,97.89,0.0,6725.183000000001,365.9,0.9309999999999999,-224.2339448284181,9.06413617545034
1427,96.55,0.0,6725.133000000001,260.5,0.9590000000000001,-226.46096434319412,10.054820995824857
1428,95.21,0.0,6725.179,163.8,1.123,-224.41210638963582,14.943519624384969
1429,93.87,0.0,6725.289000000001,209.6,0.96,-219.51266345712045,10.088917885552137
1430,92.53,0.0,6725.376,191.5,0.917,-215.637649501445,8.538067011265147
1431,91.19,0.0,6725.842,717.8,0.532,-194.8818276238328,
