,X,Y,Center,Peak,Width,RV,Sig
362,125.8752,15.0,5002.634,222.1,0.9179999999999999,-229.48100456200683,13.344620172841013
363,124.4448,15.0,5002.767,233.5,1.014,-221.51751476853312,17.263941281234942
364,123.0144,15.0,5002.9259999999995,88.43,1.2229999999999999,-211.99725253423742,24.50403584015773
365,121.584,15.0,5002.755,30.05,1.7209999999999999,-222.23602512582306,39.354044306188754
366,120.1536,15.0,5003.0509999999995,27.99,1.848,-204.51276964562373,42.917536700052395
367,118.7232,15.0,5003.104,43.78,-1.337,-201.339348900804,28.092921371392162
368,117.2928,15.0,5003.137,66.83,1.179,-199.3634454182431,23.067031109458966
369,115.8624,15.0,5003.019,46.97,1.766,-206.4287972650635,40.6230807180775
370,114.432,15.0,5002.542,89.69,1.705,-234.98958396800515,38.90096880118624
371,113.0016,15.0,5002.52,198.0,1.287,-236.30685295639722,26.539612208600893
372,111.5712,15.0,5002.622,109.7,1.2770000000000001,-230.19951491929675,26.22530949308959
373,110.1408,15.0,5002.722,60.15,1.777,-224.21192860843846,40.9321723930506
374,108.7104,15.0,5002.715999999999,110.7,1.2930000000000001,-224.5711837871106,26.727581346983417
375,107.28,15.0,5002.677,224.2,0.961,-226.90634244834376,15.176924486094217
376,105.8496,15.0,5002.648,199.6,0.9840000000000001,-228.6427424784747,16.10198728656105
377,104.4192,15.0,5002.531,77.42,1.081,-235.64821846222839,19.71884578912247
378,102.9888,15.0,5002.532,45.04,1.045,-235.58834259910736,18.420878888349453
379,101.5584,15.0,5002.459,45.01,0.795,-239.9592806060769,6.465066132629054
503,138.7488,12.0,5002.514,33.47,0.7979999999999999,-236.66610813506946,6.699863858902593
504,137.3184,12.0,5002.439,57.05,1.051,-241.15679786822676,18.640360429575768
505,135.888,12.0,5002.471,83.63,1.0959999999999999,-239.240770248787,20.247330585494595
506,134.4576,12.0,5002.432,102.5,1.1059999999999999,-241.57592891002008,20.596045953143424
507,133.0272,12.0,5002.534000000001,104.2,0.9840000000000001,-235.4685908728651,16.10198728656105
508,131.5968,12.0,5002.561,120.8,1.1059999999999999,-233.85194256897643,20.596045953143424
509,130.1664,12.0,5002.638,176.6,0.9670000000000001,-229.24150110957683,15.42145623073264
510,128.736,12.0,5002.623,304.3,0.887,-230.13963905623012,11.911622207572973
511,127.3056,12.0,5002.685,392.5,0.9109999999999999,-226.42733554342934,13.030648648735927
512,125.8752,12.0,5002.771,407.2,0.9420000000000001,-221.27801131610315,14.385840208811418
513,124.4448,12.0,5002.748,168.2,1.063,-222.65515616761635,19.07540991255206
515,121.584,12.0,5003.191,18.56,2.415,-196.13014881035673,58.35519047681561
516,120.1536,12.0,5002.795999999999,20.73,2.7239999999999998,-219.7811147384022,66.57648031629824
521,113.0016,12.0,5002.63,194.5,1.319,-229.7205080144368,27.537059253828488
522,111.5712,12.0,5002.542,182.7,1.212,-234.98958396800515,24.1479402656636
523,110.1408,12.0,5002.642,171.9,1.14,-229.00199765714686,21.762122096819407
524,108.7104,12.0,5002.668,276.3,1.052,-227.4452252163248,18.676811137209462
525,107.28,12.0,5002.682,297.9,1.002,-226.60696313279266,16.80464484691366
526,105.8496,12.0,5002.548,162.2,-1.158,-234.63032878938742,22.36838228326296
527,104.4192,12.0,5002.552,64.24,1.003,-234.39082533695745,16.843186710161714
528,102.9888,12.0,5002.675,39.2,1.055,-227.0260941745315,18.785945488129585
529,101.5584,12.0,5002.531,25.17,0.902,-235.64821846222839,12.619185290646902
530,100.12799999999999,12.0,5002.505999999999,22.22,0.914,-237.14511503998386,13.165829948468584
803,138.7488,8.0,5002.362,58.89,1.038,-245.76723932762633,18.163085392397313
804,137.3184,8.0,5002.481,56.05,0.7929999999999999,-238.64201161768483,6.304190492096285
805,135.888,8.0,5002.405,30.5,1.421,-243.19257721396326,30.644078444031862
807,133.0272,8.0,5002.624,54.43,1.083,-230.079763193109,19.789700969373055
808,131.5968,8.0,5002.564,94.99,0.998,-233.67231497961302,16.64997369673175
809,130.1664,8.0,5002.6359999999995,213.8,0.971,-229.36125283581904,15.58317580633823
810,128.736,8.0,5002.630999999999,475.4,0.907,-229.66063215137015,12.848899413245611
811,127.3056,8.0,5002.6720000000005,1054.0,0.884,-227.20572176384036,11.766488537087863
812,125.8752,8.0,5002.692,1654.0,0.862,-226.0082045016905,10.658567540599437
813,124.4448,8.0,5002.772,631.3,0.9079999999999999,-221.21813545298207,12.894501647072476
814,123.0144,8.0,5002.914000000001,114.4,1.364,-212.7157628914729,28.920269728941626
815,121.584,8.0,5002.9220000000005,74.04,1.075,-212.23675598661293,19.505531790626225
816,120.1536,8.0,5002.734,90.86,1.6340000000000001,-223.49341825109406,36.877462469211856
817,118.7232,8.0,5002.481,374.4,1.091,-238.64201161768483,20.071909473404478
818,117.2928,8.0,5002.501,485.6,1.109,-237.44449435548046,20.700124355600064
819,115.8624,8.0,5002.609,275.9,1.33,-230.9779011397078,27.87717654030551
820,114.432,8.0,5002.905,337.2,1.176,-213.25464565950838,22.96776491942918
821,113.0016,8.0,5002.812,499.5,1.034,-218.82310092862787,18.01490843514416
822,111.5712,8.0,5002.678,416.2,1.055,-226.84646658522263,18.785945488129585
823,110.1408,8.0,5002.61,371.9,1.041,-230.91802527664112,18.273801266404494
824,108.7104,8.0,5002.608,227.2,1.042,-231.03777700282888,18.31062844016342
