,X,Y,Center,Peak,Width,RV,Sig
213,115.33,17.3,6577.491999999999,434.3,1.085,-243.08691360514763,17.01180208516048
215,112.64,17.3,6577.647,664.0,0.772,-236.02858035102417,8.482134705689754
218,108.62,17.3,6577.673000000001,357.9,0.823,-234.84460186965822,10.118276980492222
219,107.28,17.3,6577.388000000001,308.5,1.5019999999999998,-247.82282753040437,26.324815548261814
220,105.94,17.3,6577.517,392.3,0.9179999999999999,-241.9484727576883,12.816293056247819
221,104.6,17.3,6577.646,304.1,0.82,-236.0741179849308,10.026738442203282
224,100.58,17.3,6577.504,326.0,0.836,-242.54046199835057,10.509434293058453
226,97.89,17.3,6577.44,717.8,0.8420000000000001,-245.45487056779672,10.687135501294174
227,96.55,17.3,6577.214,470.6,1.004,-255.7463758285886,15.036511291872184
228,95.21,17.3,6577.181,489.7,0.893,-257.24911774721835,12.137504405333956
229,93.87,17.3,6577.1140000000005,431.8,0.892,-260.30013921830164,12.109963095319678
243,75.1,17.3,6577.380999999999,447.5,0.893,-248.14159096775097,12.137504405333956
353,128.74,15.0,6577.1630000000005,322.1,0.778,-258.06879515733107,8.68481087043819
354,127.4,15.0,6577.155,568.1,0.7240000000000001,-258.43309622854287,6.714289745099064
359,120.69,15.0,6577.285,871.5,0.701,-252.51320382187873,5.728861318917757
360,119.35,15.0,6577.338000000001,739.0,0.784,-250.09970922528157,8.884379961416759
361,118.01,15.0,6577.46,1066.0,0.735,-244.5441178898293,7.14744457910237
362,116.67,15.0,6577.646,523.6,0.9,-236.0741179849308,12.329420632553378
370,105.94,15.0,6577.592,601.7,1.125,-238.53315021539322,17.957554338408332
371,104.6,15.0,6577.599,461.8,1.081,-238.21438677808806,16.91626497840021
373,101.92,15.0,6577.299,197.4,1.5830000000000002,-251.87567694730984,28.044309307876556
374,100.58,15.0,6577.451,430.7,0.965,-244.95395659490634,14.048754450675622
375,99.23,15.0,6577.4580000000005,1014.0,0.853,-244.63519315760112,11.008649420965828
376,97.89,15.0,6577.31,863.6,1.0170000000000001,-251.37476297441947,15.359881773311804
377,96.55,15.0,6577.181,432.8,1.103,-257.24911774721835,17.439490086400653
378,95.21,15.0,6577.269,350.4,0.8440000000000001,-253.24180596421957,10.745994751034672
379,93.87,15.0,6577.236,370.9,0.833,-254.7445478828493,10.41993197728787
392,76.44,15.0,6577.335999999999,304.9,0.9520000000000001,-250.19078449313633,13.712914268360803
393,75.1,15.0,6577.384,480.3,0.8640000000000001,-248.00497806603101,11.325034054990375
505,126.05,12.0,6577.161,412.6,0.755,-258.1598704251444,7.888902780610812
506,124.71,12.0,6577.241,394.2,0.778,-254.51685971335746,8.68481087043819
507,123.37,12.0,6577.2880000000005,611.1,0.755,-252.37659092015878,7.888902780610812
511,118.01,12.0,6577.445,698.1,0.9059999999999999,-245.22718239830488,12.492741675486464
521,104.6,12.0,6577.108,679.1,1.069,-260.5733650217001,16.628520200759308
522,103.26,12.0,6577.029,453.7,1.044,-264.1708380995804,16.023255338018345
523,101.92,12.0,6577.244000000001,421.4,1.146,-254.38024681163745,18.447655408403673
524,100.58,12.0,6577.399,760.3,0.9390000000000001,-247.32191355755543,13.373368571206596
525,99.23,12.0,6577.3330000000005,966.2,1.1079999999999999,-250.32739739477347,17.557668653200835
526,97.89,12.0,6577.121999999999,891.1,1.091,-259.9358381471726,17.154764397311755
527,96.55,12.0,6577.289000000001,353.9,0.971,-252.33105328625214,14.20258067688511
542,76.44,12.0,6577.363,387.9,1.045,-248.9612683778637,16.047624484857977
652,130.08,10.0,6577.218000000001,291.7,0.763,-255.56422529296202,8.17178802612891
653,128.74,10.0,6577.225,269.6,0.7909999999999999,-255.24546185569824,9.113555711870205
654,127.4,10.0,6577.2119999999995,262.7,0.8759999999999999,-255.83745109640194,11.664821255711336
655,126.05,10.0,6577.104,239.6,1.092,-260.7555155572853,17.178552003455717
656,124.71,10.0,6577.316,401.8,0.818,-251.10153717106232,9.965433331960599
657,123.37,10.0,6577.262,718.9,0.782,-253.5605694015248,8.81818907212094
658,122.03,10.0,6577.223000000001,1130.0,0.7609999999999999,-255.33653712347018,8.101715680614536
660,119.35,10.0,6577.371999999999,2501.0,0.7440000000000001,-248.55142967282808,7.487716364602068
661,118.01,10.0,6577.378000000001,1244.0,0.8029999999999999,-248.2782038693881,9.498057448078207
662,116.67,10.0,6577.116999999999,194.6,1.5190000000000001,-260.1635263166645,26.68725680190744
671,104.6,10.0,6577.474,639.8,1.0270000000000001,-243.90659101526035,15.606825852046835
672,103.26,10.0,6577.236,1669.0,0.82,-254.7445478828493,10.026738442203282
673,101.92,10.0,6577.3009999999995,1474.0,0.8809999999999999,-251.7846016795379,11.804859719795125
674,100.58,10.0,6577.396,665.4,0.9670000000000001,-247.4585264592754,14.100110191014789
675,99.23,10.0,6577.448,824.0,0.9890000000000001,-245.09056949658492,14.659887694315856
676,97.89,10.0,6577.289000000001,867.7,0.9890000000000001,-252.33105328625214,14.659887694315856
677,96.55,10.0,6577.281,576.3,0.955,-252.69535435746394,13.79073483495417
678,95.21,10.0,6577.369000000001,303.8,0.9259999999999999,-248.68804257446516,13.02982767519
692,76.44,10.0,6577.482,539.6,0.857,-243.54228994408993,11.124268680585397
801,131.42,8.0,6577.13,350.6,0.8,-259.57153707596075,9.402868956384433
806,124.71,8.0,6577.170999999999,296.7,0.9440000000000001,-257.70449408620203,13.504419336380193
807,123.37,8.0,6577.275,544.6,0.8270000000000001,-252.96858016086247,10.239566957590966
809,120.69,8.0,6577.285,2271.0,0.7290000000000001,-252.51320382187873,6.913731268755892
813,115.33,8.0,6577.589,324.8,0.902,-238.6697631170718,12.38397946167269
816,111.3,8.0,6577.606,317.3,1.724,-237.89562334082427,30.998892133743546
817,109.96,8.0,6577.2919999999995,420.1,1.7009999999999998,-252.194440384615,30.51982775328883
818,108.62,8.0,6577.501,403.9,1.848,-242.67707490002914,33.56546195878103
820,105.94,8.0,6577.593000000001,2036.0,0.774,-238.48761258144515,8.550052227292836
821,104.6,8.0,6577.569,1245.0,0.857,-239.58051579499784,11.124268680585397
822,103.26,8.0,6577.34,1183.0,0.987,-250.0086339575097,14.609372975168101
823,101.92,8.0,6577.269,1278.0,0.85,-253.24180596421957,10.921491423968183
824,100.58,8.0,6577.168000000001,840.6,0.9179999999999999,-257.8411069878392,12.816293056247819
825,99.23,8.0,6577.281999999999,441.3,0.88,-252.6498167235987,11.776921707409533
826,97.89,8.0,6577.411,451.6,0.863,-246.7754619507998,11.29647238649344
827,96.55,8.0,6577.363,433.7,0.831,-248.9612683778637,10.360014758414394
841,77.78,8.0,6577.513000000001,367.7,0.813,-242.13062329323213,9.811162011327783
956,124.71,6.0,6577.124,322.5,0.9790000000000001,-259.84476287935934,14.406581639112382
957,123.37,6.0,6577.151,467.2,0.927,-258.6152467641281,13.056402894061343
958,122.03,6.0,6577.215,755.6,0.825,-255.70083819468198,10.17902911775753
959,120.69,6.0,6577.309,1121.0,0.797,-251.4203006083261,9.307068718093479
962,116.67,6.0,6577.345,2539.0,0.757,-249.78094578801785,7.960284589038768
963,115.33,6.0,6577.517,895.0,0.8390000000000001,-241.9484727576883,10.598498483150886
964,113.99,6.0,6577.524,939.0,0.782,-241.62970932038314,8.81818907212094
965,112.64,6.0,6577.637,910.8,0.877,-236.48395669000791,11.69289912967037
969,107.28,6.0,6577.593000000001,523.0,1.139,-238.48761258144515,18.284745428971757
970,105.94,6.0,6577.44,858.6,1.225,-245.45487056779672,20.258142289240904
971,104.6,6.0,6577.436,972.4,1.025,-245.63702110338193,15.557558234300272
972,103.26,6.0,6577.385,1169.0,0.8490000000000001,-247.95944043212432,10.892352471351408
973,101.92,6.0,6577.24,809.1,0.9229999999999999,-254.56239734726404,12.94994814056734
974,100.58,6.0,6577.1990000000005,790.3,0.871,-256.4294403370228,11.523892698664197
975,99.23,6.0,6577.302,508.0,0.846,-251.73906404563127,10.804671865824687
982,89.85,6.0,6577.503000000001,442.7,0.884,-242.58599963221582,11.888468646876207
983,88.51,6.0,6577.385,316.8,0.9329999999999999,-247.95944043212432,13.215326456801249
984,87.17,6.0,6577.397,331.2,0.865,-247.41298882536876,11.353556824085285
1107,123.37,4.0,6577.257,334.5,0.9440000000000001,-253.78825757101657,13.504419336380193
1108,122.03,4.0,6577.241999999999,441.6,0.956,-254.4713220794922,13.816631775745439
1109,120.69,4.0,6577.3009999999995,758.5,0.736,-251.7846016795379,7.185840024301808
1112,116.67,4.0,6577.399,1234.0,0.8,-247.32191355755543,9.402868956384433
1113,115.33,4.0,6577.342,1134.0,0.773,-249.9175586897378,8.516139207755552
1114,113.99,4.0,6577.355,1645.0,0.797,-249.32556944907554,9.307068718093479
1115,112.64,4.0,6577.465999999999,1707.0,0.8640000000000001,-244.2708920864722,11.325034054990375
1116,111.3,4.0,6577.592,1450.0,0.861,-238.53315021539322,11.239231164653592
1117,109.96,4.0,6577.621999999999,731.2,1.151,-237.1670211984835,18.563748985814716
1118,108.62,4.0,6577.359,389.3,1.489,-249.1434189134489,26.047052506423178
1119,107.28,4.0,6577.249,383.3,1.804,-254.15255864218705,32.65766966780777
1120,105.94,4.0,6577.38,467.0,1.598,-248.18712860161622,28.36079152146636
1121,104.6,4.0,6577.424,627.6,1.358,-246.18347271013755,23.214600628228514
1122,103.26,4.0,6577.161999999999,630.8,1.2930000000000001,-258.11433279127914,21.78189437004952
1123,101.92,4.0,6577.236,813.1,0.991,-254.7445478828493,14.710330678301263
1124,100.58,4.0,6577.262,1322.0,0.951,-253.5605694015248,13.686930421593061
1125,99.23,4.0,6577.323,864.6,0.9740000000000001,-250.78277373375715,14.27922607497005
1126,97.89,4.0,6577.3640000000005,514.1,0.914,-248.91573074395706,12.708886842233037
1127,96.55,4.0,6577.371999999999,382.2,0.889,-248.55142967282808,12.027147399548616
1133,88.51,4.0,6577.469,499.3,0.828,-244.1342791847522,10.269756700776501
1135,85.82,4.0,6577.569,384.1,0.815,-239.58051579499784,9.87304612951525
1255,126.05,2.0,6577.3369999999995,245.6,0.738,-250.14524685922964,7.262176483078003
1258,122.03,2.0,6577.251,309.0,0.833,-254.06148337437367,10.41993197728787
1259,120.69,2.0,6577.281,348.9,0.904,-252.69535435746394,12.438419290748545
1260,119.35,2.0,6577.316999999999,715.0,0.958,-251.05599953719712,13.868361512199478
1261,118.01,2.0,6577.436,1172.0,0.758,-245.63702110338193,7.995806709238676
1262,116.67,2.0,6577.4259999999995,742.1,0.882,-246.09239744236567,11.832763385988422
1264,113.99,2.0,6577.31,1131.0,0.787,-251.37476297441947,8.98306419342769
1265,112.64,2.0,6577.456,1406.0,0.8540000000000001,-244.7262684254145,11.037616935281966
1266,111.3,2.0,6577.597,1094.0,0.94,-238.30546204590138,13.399625419738818
1267,109.96,2.0,6577.611,748.5,1.073,-237.66793517133243,16.724627283160732
1268,108.62,2.0,6577.637,411.3,1.268,-236.48395669000791,21.2249331734474
1269,107.28,2.0,6577.474,253.9,1.65,-243.90659101526035,29.453728694746783
1272,103.26,2.0,6577.059,261.2,1.615,-262.8047090826707,28.718798556358117
1273,101.92,2.0,6577.098000000001,567.3,1.3030000000000002,-261.0287413606424,22.003706927540915
1274,100.58,2.0,6577.369000000001,1509.0,0.97,-248.68804257446516,14.176992907437171
1275,99.23,2.0,6577.4259999999995,1732.0,0.885,-246.09239744236567,11.916270718726661
1276,97.89,2.0,6577.431,781.0,0.951,-245.86470927287377,13.686930421593061
1277,96.55,2.0,6577.356,536.8,0.905,-249.28003181516885,12.465595067619976
1278,95.21,2.0,6577.403,506.9,0.9209999999999999,-247.13976302197023,12.89656529693093
1279,93.87,2.0,6577.401,354.7,0.9620000000000001,-247.23083828978355,13.971567727495712
1280,92.53,2.0,6577.429,348.5,0.915,-245.95578454064565,12.735779251293607
1281,91.19,2.0,6577.4980000000005,423.5,0.9209999999999999,-242.81368780170766,12.89656529693093
1282,89.85,2.0,6577.514,400.8,0.815,-242.08508565936688,9.87304612951525
1283,88.51,2.0,6577.596,291.9,0.8240000000000001,-238.350999679808,10.148680076516246
1284,87.17,2.0,6577.678000000001,303.8,0.872,-234.61691370016638,11.5521511781781
1410,119.35,0.0,6577.308000000001,255.9,0.831,-251.46583824219135,10.360014758414394
1412,116.67,0.0,6577.433000000001,412.1,0.775,-245.77363400501906,8.583874848584296
1414,113.99,0.0,6577.392,593.5,0.779,-247.6406769948606,8.718282351165321
1415,112.64,0.0,6577.451999999999,797.2,0.841,-244.9084189610411,10.657636633167767
1416,111.3,0.0,6577.602,866.8,0.802,-238.07777387640948,9.46639478110945
1417,109.96,0.0,6577.467,183.5,1.496,-244.2253544525655,26.19668327626729
1418,108.62,0.0,6577.371,212.7,1.395,-248.59696730669327,24.021367166393485
1419,107.28,0.0,6577.630999999999,158.6,1.215,-236.7571824934064,20.03156914647756
1423,101.92,0.0,6577.143,261.4,1.6269999999999998,-258.9795478352985,28.971092772822512
1424,100.58,0.0,6577.198,588.6,1.061,-256.47497797092944,16.435712712003966
1425,99.23,0.0,6577.481,1161.0,0.902,-243.58782757799662,12.38397946167269
1426,97.89,0.0,6577.414000000001,760.0,0.8690000000000001,-246.63884904907985,11.467264705826413
1427,96.55,0.0,6577.378000000001,431.2,0.914,-248.2782038693881,12.708886842233037
1429,93.87,0.0,6577.509,290.2,1.03,-242.31277382885872,15.680615977809046
1430,92.53,0.0,6577.599,297.6,0.91,-238.21438677808806,12.601040184218423
1432,89.85,0.0,6577.605,418.0,0.8320000000000001,-237.94116097473096,10.389998555406816
1433,88.51,0.0,6577.569,290.5,0.914,-239.58051579499784,12.708886842233037
