,Y,X,RV,I,Sig
2689,41,70,-4.1275,2.785,21.7525
2724,42,26,-1.1400000000000001,3.7475000000000005,24.3875
2725,42,27,-1.165,4.442500000000001,25.360000000000003
2726,42,28,-1.9024999999999999,5.367500000000001,24.689999999999998
2727,42,29,-0.6199999999999999,6.245,23.419999999999998
2728,42,30,1.1624999999999999,6.7075000000000005,23.42
2729,42,31,2.7975000000000003,6.550000000000001,24.052500000000002
2730,42,32,4.45,6.532500000000001,25.4775
2731,42,33,4.6775,6.52,26.2025
2732,42,34,4.2525,6.96,24.945
2733,42,35,5.1425,7.430000000000001,24.33
2734,42,36,7.04,7.1850000000000005,25.27
2735,42,37,7.540000000000001,6.2025,28.189999999999998
2736,42,38,5.06,5.18,31.642500000000005
2737,42,39,1.0425,4.795,31.61
2738,42,40,-1.17,4.977500000000001,31.217499999999998
2739,42,41,-2.3575,5.392499999999999,30.395
2740,42,42,-5.4425,5.6525,28.034999999999997
2741,42,43,-5.05,5.74,27.7975
2742,42,44,-5.18,5.5575,28.795
2743,42,45,-3.15,4.9975000000000005,31.7325
2744,42,46,0.74,4.1325,35.290000000000006
2745,42,47,7.137499999999999,3.45,38.25
2746,42,48,13.692499999999999,3.195,35.042500000000004
2747,42,49,17.3625,3.285,28.910000000000004
2748,42,50,16.705000000000002,3.3225000000000002,26.122500000000002
2749,42,51,14.02,3.5,23.5175
2750,42,52,11.7425,3.6775,22.8125
2751,42,53,11.1175,3.8425,21.9575
2752,42,54,10.662500000000001,4.305,19.5475
2753,42,55,9.6225,5.6075,17.965
2754,42,56,9.6725,8.215,16.845000000000002
2755,42,57,8.362499999999999,10.485,17.895
2756,42,58,6.0975,11.86,18.7775
2757,42,59,3.2275,12.5,17.57
2758,42,60,2.0999999999999996,12.295,16.4975
2759,42,61,1.3125,11.024999999999999,18.375
2760,42,62,0.1525,10.1975,19.8125
2761,42,63,-0.835,9.62,20.1975
2762,42,64,-2.23,8.732500000000002,19.555
2763,42,65,-5.625,7.23,18.56
2764,42,66,-7.56,5.715,19.525
2765,42,67,-5.695,4.5775,21.1025
2766,42,68,-4.405,3.6325000000000003,21.6425
2767,42,70,-3.0425,2.545,24.197499999999998
2802,43,26,-2.4299999999999997,3.5625,24.342499999999998
2803,43,27,-2.9949999999999997,3.9549999999999996,26.1575
2804,43,28,-3.1,4.535,26.0575
2805,43,29,-1.2125,5.6375,24.33
2806,43,30,-0.2525,6.609999999999999,23.3075
2807,43,31,0.3325,6.8425,23.0325
2808,43,32,1.4375,6.645,24.7525
2809,43,33,1.9999999999999998,6.715,24.634999999999998
2810,43,34,2.1574999999999998,6.7875,24.975
2811,43,35,3.9250000000000003,6.795,25.88
2812,43,36,7.510000000000001,6.4125,27.314999999999998
2813,43,37,8.4225,5.555000000000001,29.1025
2814,43,38,6.8,4.6525,30.875
2815,43,39,1.82,4.305,31.269999999999996
2816,43,40,-0.18249999999999997,4.53,31.759999999999998
2817,43,41,-0.6975,4.907500000000001,30.5
2818,43,42,-0.74,4.885,31.18
2819,43,43,1.2974999999999999,4.6525,32.8425
2820,43,44,2.4425,4.3475,33.92
2821,43,45,3.8199999999999994,4.12,33.26
2822,43,46,8.06,3.6625,33.745000000000005
2823,43,47,14.175,3.435,32.6175
2824,43,48,17.7025,3.6025,28.9175
2825,43,49,16.945,3.995,25.1525
2826,43,50,14.6125,4.0875,23.139999999999997
2827,43,51,12.002500000000001,4.09,22.06
2828,43,52,10.557500000000001,4.2225,22.7425
2829,43,53,11.3075,4.1675,23.295
2830,43,54,11.8,4.3999999999999995,22.607499999999998
2831,43,55,9.655,5.905,20.5375
2832,43,56,8.3275,8.862499999999999,17.4675
2833,43,57,6.234999999999999,10.645,18.037499999999998
2834,43,58,4.17,11.7275,18.2625
2835,43,59,2.13,12.195,16.7975
2836,43,60,2.1225,11.920000000000002,16.2675
2837,43,61,2.0425,10.729999999999999,18.2025
2838,43,62,0.6275,10.2375,18.564999999999998
2839,43,63,-1.2125,9.68,18.11
2840,43,64,-1.41,8.585,17.82
2841,43,65,-2.815,7.02,17.4875
2842,43,66,-3.2775000000000003,5.640000000000001,17.6425
2843,43,67,-3.5175,4.415,21.0675
2844,43,68,-1.895,3.4924999999999997,23.0325
2879,44,25,-0.7825,2.8775,21.605
2880,44,26,-2.1550000000000002,3.3925,22.732499999999998
2881,44,28,-1.4374999999999998,3.9924999999999997,24.939999999999998
2882,44,29,0.4375,5.0275,22.7225
2883,44,30,0.11999999999999998,6.2025,21.2625
2884,44,31,-0.34750000000000003,6.797499999999999,20.2325
2885,44,32,-0.2875,6.739999999999999,21.99
2886,44,33,0.7,6.7075,22.9225
2887,44,34,1.1875,6.4025,24.722499999999997
2888,44,35,3.7525000000000004,6.172500000000001,26.1325
2889,44,36,7.24,5.7675,27.59
2890,44,37,9.645,5.15,28.1725
2891,44,38,10.28,4.3100000000000005,30.415
2892,44,39,7.1850000000000005,3.67,33.32
2893,44,40,6.5475,3.5875000000000004,35.2425
2894,44,41,7.67,3.7725000000000004,35.47
2895,44,42,11.899999999999999,3.795,36.652499999999996
2896,44,43,14.317499999999999,3.6325,35.7475
2897,44,44,13.6375,3.5225,34.05
2898,44,45,11.2925,3.58,31.0
2899,44,46,13.4575,3.5175,30.51
2900,44,47,14.945,3.6549999999999994,27.9
2901,44,48,13.975,4.0275,25.035
2902,44,49,12.5625,4.7625,20.3775
2903,44,50,12.5075,4.9750000000000005,18.294999999999998
2904,44,51,10.759999999999998,4.665,20.205
2905,44,52,9.2925,4.57,22.5125
2906,44,53,10.2275,4.375,24.655
2907,44,54,12.24,4.58,26.1375
2908,44,55,9.99,6.3375,24.9075
2909,44,56,6.375,9.2575,20.942499999999995
2910,44,57,3.0875,10.922500000000001,19.4675
2911,44,58,1.935,11.61,18.5775
2912,44,59,1.505,11.377500000000001,17.9075
2913,44,60,1.65,10.795000000000002,18.205
2914,44,61,0.8175,9.995,18.569999999999997
2915,44,62,-0.5175,9.545,17.435
2916,44,63,-2.3175,8.55,16.685
2917,44,64,-2.29,7.4675,17.3675
2918,44,65,-2.6774999999999998,6.4125,17.3025
2919,44,66,-1.5225,5.487500000000001,16.447499999999998
2920,44,67,-1.7625000000000002,4.220000000000001,19.695
2921,44,68,-1.0525,3.3349999999999995,21.8875
2953,45,26,-2.1675,3.0825,22.682499999999997
2954,45,27,-3.1450000000000005,3.4575,22.665000000000003
2955,45,28,-1.7200000000000002,3.9074999999999998,23.005
2956,45,29,1.7075,4.8325,21.615000000000002
2957,45,30,2.065,5.942500000000001,20.7575
2958,45,31,2.0675,6.625,19.85
2959,45,32,1.3875,6.57,21.35
2960,45,33,2.2474999999999996,6.525,22.387500000000003
2961,45,34,2.6025,5.9975000000000005,24.865
2962,45,35,4.7425,5.6850000000000005,26.765
2963,45,36,8.032499999999999,5.540000000000001,26.695
2964,45,37,10.995000000000001,5.3825,26.32
2965,45,38,11.4,4.672499999999999,28.2875
2966,45,39,12.9875,3.8325,31.6575
2967,45,40,15.795000000000002,3.4299999999999997,33.275
2968,45,41,19.56,3.4749999999999996,33.52
2969,45,42,23.2575,3.7800000000000002,31.5775
2970,45,43,24.044999999999998,3.7324999999999995,30.049999999999997
2971,45,44,20.060000000000002,3.5,30.5225
2972,45,45,15.2625,3.4125,28.79
2973,45,46,14.035,3.6399999999999997,28.395
2974,45,47,13.645,4.194999999999999,24.735000000000003
2975,45,48,13.785,4.635000000000001,22.195
2976,45,49,12.4725,5.0725,20.5375
2977,45,50,11.067499999999999,5.202500000000001,20.139999999999997
2978,45,51,7.140000000000001,5.0925,20.045
2979,45,52,4.5675,5.1274999999999995,20.259999999999998
2980,45,53,4.485,5.02,22.802500000000002
2981,45,54,8.3325,5.39,27.6425
2982,45,55,6.8,7.5825,25.9125
2983,45,56,3.8375,10.3475,22.697499999999998
2984,45,57,0.79,11.469999999999999,20.99
2985,45,58,-0.0675,10.9775,20.467499999999998
2986,45,59,0.09250000000000001,9.66,19.942500000000003
2987,45,60,-0.34500000000000003,8.605,20.310000000000002
2988,45,61,-0.8475,7.8774999999999995,20.17
2989,45,62,-1.845,7.407499999999999,18.8675
2990,45,63,-2.72,6.442500000000001,18.1575
2991,45,64,-2.9450000000000003,5.8549999999999995,19.3325
2992,45,65,-3.9,5.375,19.047500000000003
2993,45,66,-3.6125,4.8825,17.9125
2994,45,67,-2.3249999999999997,4.010000000000001,17.3125
2995,45,69,-3.2399999999999998,2.545,22.8775
2996,45,70,-2.7125,2.2625,25.0475
3030,46,26,-3.535,3.0949999999999998,22.455
3031,46,28,-2.1675,3.8875,22.2725
3032,46,29,2.44,4.725,21.03
3033,46,30,4.867500000000001,5.89,19.765
3034,46,31,5.175000000000001,6.4975,19.6725
3035,46,32,3.8575,6.3275,21.39
3036,46,33,3.9800000000000004,6.195,22.52
3037,46,34,4.5875,5.6375,24.787499999999998
3038,46,35,5.53,5.47,26.195
3039,46,36,8.1175,5.5575,26.9525
3040,46,37,10.9625,5.645,27.122500000000002
3041,46,38,12.105,5.005,28.8425
3042,46,39,15.677500000000002,4.102499999999999,29.8575
3043,46,40,20.215,3.5399999999999996,29.46
3044,46,41,24.905,3.6225,28.51
3045,46,42,27.2275,4.032500000000001,25.805
3046,46,43,26.652500000000003,4.1025,25.0775
3047,46,44,22.405,3.8099999999999996,26.712500000000002
3048,46,45,18.38,3.72,25.287499999999998
3049,46,46,15.75,4.0175,26.2975
3050,46,47,15.102500000000001,4.637499999999999,24.695
3051,46,48,15.3025,4.765000000000001,24.6975
3052,46,49,13.01,4.915000000000001,23.887500000000003
3053,46,50,8.090000000000002,5.484999999999999,21.7975
3054,46,51,2.8600000000000003,5.93,19.6675
3055,46,52,0.5675,6.3225,19.5475
3056,46,53,-0.53,6.55,21.1475
3057,46,54,1.2225000000000001,7.202500000000001,24.95
3058,46,55,1.1300000000000001,9.2,24.035
3059,46,56,-0.35500000000000004,11.434999999999999,21.805
3060,46,57,-1.7850000000000001,11.59,21.28
3061,46,58,-1.83,10.05,21.174999999999997
3062,46,59,-1.3925,8.075,20.915
3063,46,60,-2.6574999999999998,6.99,19.43
3064,46,61,-2.3225000000000002,6.0874999999999995,19.810000000000002
3065,46,62,-1.4375,5.285,20.939999999999998
3066,46,63,-1.2999999999999998,4.51,21.715
3067,46,64,-2.4725,4.255000000000001,22.332500000000003
3068,46,65,-5.3925,4.4275,20.6725
3069,46,67,-5.3875,3.4375,19.7425
3096,47,25,-1.21,2.6975,25.0575
3097,47,27,-3.785,3.4749999999999996,22.950000000000003
3098,47,28,-2.225,3.695,24.0225
3099,47,29,2.6025,4.4025,22.42
3100,47,30,5.4375,5.36,21.7575
3101,47,31,4.7625,5.96,21.9125
3102,47,32,3.7750000000000004,6.04,21.200000000000003
3103,47,33,3.96,5.86,22.07
3104,47,34,4.907500000000001,5.3325,23.924999999999997
3105,47,35,4.135,5.385,25.0375
3106,47,36,6.425000000000001,5.755,25.86
3107,47,37,9.1925,5.74,26.865000000000002
3108,47,38,11.05,4.9825,28.8625
3109,47,39,13.74,4.0225,31.450000000000003
3110,47,40,18.6475,3.67,29.685000000000002
3111,47,41,22.665000000000003,3.805,27.825
3112,47,42,23.884999999999998,3.9850000000000003,27.4925
3113,47,43,23.42,4.135,27.95
3114,47,44,21.015,4.3999999999999995,24.53
3115,47,45,19.1875,4.67,21.2625
3116,47,46,16.2575,4.9025,23.342499999999998
3117,47,47,14.9625,5.4725,23.3675
3118,47,48,14.515,5.91,22.7375
3119,47,49,11.95,5.8775,24.31
3120,47,50,5.227499999999999,6.7575,21.57
3121,47,51,0.3750000000000001,7.612500000000001,18.9125
3122,47,52,-1.62,8.219999999999999,19.13
3123,47,53,-3.8074999999999997,8.6025,20.2575
3124,47,54,-3.4124999999999996,9.0275,22.3925
3125,47,55,-2.9775,9.95,22.44
3126,47,56,-3.2,10.39,22.212500000000002
3127,47,57,-2.8375,9.5975,22.7575
3128,47,58,-1.8225,8.3375,21.96
3129,47,59,-1.385,7.085,20.61
3130,47,60,-2.235,6.1625,19.61
3131,47,61,-2.015,5.04,21.665
3132,47,62,-2.85,4.1625,23.8675
3133,47,63,-2.2675,3.6825,24.13
3134,47,64,-1.6824999999999999,3.58,23.34
3135,47,65,-3.355,3.7975,21.03
3136,47,66,-6.225,3.6574999999999998,19.22
3137,47,67,-6.427499999999999,2.9175,21.625
3138,47,70,-4.06,2.005,26.6175
3167,48,22,-0.8500000000000001,2.7375,21.935
3168,48,23,0.7575000000000001,2.9275,25.735000000000003
3169,48,24,1.6975,3.21,27.125
3170,48,25,0.5175,3.51,25.2325
3171,48,26,-0.6,3.725,22.095
3172,48,27,-2.85,3.7025,22.0525
3173,48,28,-2.4250000000000003,3.715,24.1675
3174,48,29,0.3575,3.9275,24.7675
3175,48,30,4.0675,4.5575,23.647499999999997
3176,48,31,3.7575000000000003,5.2075000000000005,23.3175
3177,48,32,3.0575,5.5175,21.34
3178,48,33,4.23,5.4625,21.3625
3179,48,34,4.8975,5.165,22.7425
3180,48,35,4.5625,5.0575,25.2525
3181,48,36,5.94,5.2,26.385
3182,48,37,8.612499999999999,5.199999999999999,27.055
3183,48,38,10.5275,4.59,29.857499999999998
3184,48,39,11.2475,3.71,33.505
3185,48,40,13.67,3.4675000000000002,32.63
3186,48,41,15.3,3.8325,29.5775
3187,48,42,14.685,4.33,28.310000000000002
3188,48,43,14.455000000000002,4.9125,27.3475
3189,48,44,15.745,5.51,23.59
3190,48,45,16.9825,6.1225,20.815
3191,48,46,15.067499999999999,6.535,22.492499999999996
3192,48,47,12.6675,7.547499999999999,22.137500000000003
3193,48,48,11.71,8.45,20.4775
3194,48,49,9.2825,8.33,22.4425
3195,48,50,3.005,8.7925,22.092499999999998
3196,48,51,-2.2800000000000002,9.685,20.490000000000002
3197,48,52,-4.065,10.172500000000001,19.3575
3198,48,53,-5.097499999999999,10.06,19.25
3199,48,54,-5.01,9.47,20.3625
3200,48,55,-4.5,9.004999999999999,21.58
3201,48,56,-3.0624999999999996,8.067499999999999,23.2
3202,48,57,-1.89,7.1,23.9725
3203,48,58,-0.3375,6.482499999999999,22.689999999999998
3204,48,59,-0.9024999999999999,6.025,21.4225
3205,48,60,-2.195,5.8225,20.1175
3206,48,61,-3.5475000000000003,4.977500000000001,20.362499999999997
3207,48,62,-4.26,4.1325,22.752499999999998
3208,48,63,-3.495,3.745,23.747500000000002
3209,48,64,-2.185,3.6675000000000004,22.3575
3210,48,65,-2.995,3.515,20.8375
3211,48,66,-6.6075,3.25,20.135
3242,49,23,4.540000000000001,4.29,25.175
3243,49,24,4.14,5.6525,23.32
3244,49,25,2.235,6.2700000000000005,22.2475
3245,49,26,-0.21,5.869999999999999,21.1925
3246,49,27,-2.5425,4.615,22.25
3247,49,28,-2.865,3.8825,24.7325
3248,49,29,-2.045,3.5600000000000005,27.015
3249,49,31,1.8874999999999997,4.355,27.195
3250,49,32,4.9625,4.665,25.302500000000002
3251,49,33,7.199999999999999,4.75,24.425
3252,49,34,6.739999999999999,4.5375,24.979999999999997
3253,49,35,6.272500000000001,4.3375,26.71
3254,49,36,6.7825,4.4125,26.39
3255,49,37,7.9799999999999995,4.3999999999999995,27.525
3256,49,38,9.2475,4.072500000000001,31.125
3257,49,39,9.672500000000001,3.5324999999999998,33.5025
3258,49,40,8.715,3.4649999999999994,31.215
3259,49,41,7.244999999999999,3.9750000000000005,27.3375
3260,49,42,5.995,4.9925,24.9075
3261,49,43,7.5475,6.3,23.130000000000003
3262,49,44,10.3425,6.9975000000000005,22.565
3263,49,45,11.96,7.495,22.642500000000002
3264,49,46,11.302500000000002,8.335,23.009999999999998
3265,49,47,9.98,10.057500000000001,21.705000000000002
3266,49,48,10.1525,11.190000000000001,21.5225
3267,49,49,7.68,11.14,23.0675
3268,49,50,2.425,11.397499999999999,23.1475
3269,49,51,-1.6524999999999999,12.067499999999999,21.052500000000002
3270,49,52,-3.4475,11.777500000000002,19.1175
3271,49,53,-4.3275,10.352500000000001,18.657500000000002
3272,49,54,-4.585,8.25,20.5975
3273,49,55,-4.26,6.745,21.46
3274,49,56,-0.8975,5.675,22.8375
3275,49,57,2.0575,5.395,22.8575
3276,49,58,3.19,5.1775,23.845
3277,49,59,0.7100000000000001,5.114999999999999,23.895
3278,49,60,-1.1825,5.3175,22.0075
3279,49,61,-2.8725,4.779999999999999,20.384999999999998
3280,49,62,-3.1350000000000002,4.0575,21.755
3281,49,63,-3.0275,3.6125,23.1675
3282,49,64,-2.615,3.7074999999999996,21.8075
3283,49,65,-3.545,3.3125,21.642500000000002
3284,49,66,-6.2700000000000005,2.8225,23.872500000000002
3285,49,67,-7.025,2.565,25.9025
3286,49,68,-4.1899999999999995,2.3175,26.98
3317,50,22,6.409999999999999,4.065,27.58
3318,50,23,7.05,6.904999999999999,24.3575
3319,50,24,4.6850000000000005,9.7525,23.707499999999996
3320,50,25,1.5,10.46,23.5925
3321,50,26,-2.075,8.78,23.6425
3322,50,27,-3.1674999999999995,6.015,24.0775
3323,50,28,-2.71,4.460000000000001,23.5275
3324,50,29,-1.6549999999999998,3.7725000000000004,24.3125
3325,50,30,-1.335,3.83,25.92
3326,50,31,0.7725,3.92,28.384999999999998
3327,50,32,6.272500000000001,3.8825000000000003,29.505000000000003
3328,50,33,8.9125,4.0874999999999995,27.055
3329,50,34,8.387500000000001,4.115,26.2525
3330,50,35,7.797500000000001,3.8774999999999995,27.035
3331,50,36,8.077499999999999,3.6599999999999997,27.634999999999998
3332,50,37,7.535,3.4725,30.055
3333,50,38,6.647499999999999,3.31,33.4375
3334,50,39,4.952500000000001,3.1925,33.6325
3335,50,40,3.575,3.415,30.2
3336,50,41,2.425,4.09,26.4525
3337,50,42,2.3125,5.335,23.060000000000002
3338,50,43,5.4174999999999995,6.95,21.465
3339,50,44,7.0325,7.975,21.1375
3340,50,45,7.477499999999999,8.584999999999999,22.72
3341,50,46,7.647499999999999,9.6775,22.9025
3342,50,47,7.59,11.665000000000001,22.335
3343,50,48,7.427499999999999,13.040000000000001,23.2775
3344,50,49,4.9174999999999995,13.4925,23.9625
3345,50,50,1.525,13.9725,22.785
3346,50,51,-0.5725,14.364999999999998,20.005000000000003
3347,50,52,-1.91,12.76,18.3675
3348,50,53,-3.2725000000000004,9.545,18.872500000000002
3349,50,54,-3.685,6.505,20.7025
3350,50,55,-2.4675000000000002,5.1075,20.7875
3351,50,56,1.4024999999999999,4.505000000000001,21.8625
3352,50,57,4.395,4.6825,22.23
3353,50,58,5.6125,4.765,23.002499999999998
3354,50,59,3.28,4.795,23.9325
3355,50,60,1.73,4.807499999999999,23.8175
3356,50,61,0.7975,4.545,22.745
3357,50,62,1.1825,4.1925,22.1325
3358,50,63,-0.5325,3.7625,22.1125
3359,50,64,-2.87,3.5025000000000004,22.290000000000003
3360,50,65,-5.165,2.9924999999999997,22.32
3361,50,66,-6.5725,2.525,25.222499999999997
3393,51,22,7.4174999999999995,5.02,27.560000000000002
3394,51,23,7.5249999999999995,8.897499999999999,25.3575
3395,51,24,4.6625,12.462499999999999,25.7825
3396,51,25,1.3425,13.5225,25.562500000000004
3397,51,26,-1.705,11.260000000000002,25.0125
3398,51,27,-1.78,7.617500000000001,24.55
3399,51,28,-1.7,5.315,22.495
3400,51,29,-0.5725,4.404999999999999,20.677500000000002
3401,51,30,-1.2875,4.0225,23.740000000000002
3402,51,31,0.37,3.6675,27.4225
3403,51,32,5.24,3.4175,30.707500000000003
3404,51,33,7.9825,3.4925,28.24
3405,51,34,7.897500000000001,3.5149999999999997,27.3725
3406,51,35,7.0725,3.3375000000000004,26.842499999999998
3407,51,36,7.1850000000000005,3.1875,27.7975
3408,51,37,6.362499999999999,2.9125,31.15
3409,51,38,4.8975,2.6925,35.1125
3410,51,39,1.77,2.8925,34.0625
3411,51,40,0.7774999999999999,3.2875,31.75
3412,51,41,0.5,4.005,27.615000000000002
3413,51,42,0.555,5.1575,23.9025
3414,51,43,3.1625,6.4425,22.5775
3415,51,44,5.135,7.66,21.064999999999998
3416,51,45,4.8725000000000005,8.5375,21.525
3417,51,46,4.935,9.555,22.527499999999996
3418,51,47,4.5249999999999995,11.205,22.797500000000003
3419,51,48,3.5925000000000002,12.89,23.8825
3420,51,49,1.1125,13.95,24.294999999999998
3421,51,50,-0.4225,14.815000000000001,22.395
3422,51,51,-0.245,14.584999999999999,19.3075
3423,51,52,-0.9724999999999999,11.965,18.044999999999998
3424,51,53,-2.3575,8.1875,18.517500000000002
3425,51,54,-2.7125,5.2825,20.0575
3426,51,55,-0.3275,4.175,21.377499999999998
3427,51,56,3.4475,3.8275,23.2875
3428,51,57,6.7299999999999995,4.112499999999999,23.624999999999996
3429,51,58,7.3975,4.4375,23.215
3430,51,59,5.347499999999999,4.76,22.875
3431,51,60,5.1575,4.8725,23.5375
3432,51,61,4.6675,4.9575,22.6225
3433,51,62,3.2650000000000006,4.6049999999999995,21.715
3434,51,63,0.88,3.9549999999999996,20.035000000000004
3435,51,64,-0.8200000000000001,3.2049999999999996,21.8325
3436,51,67,-3.5875,1.8250000000000002,27.615000000000002
3465,52,21,3.6475,3.625,25.985
3466,52,22,5.032500000000001,5.785,26.52
3467,52,23,5.555000000000001,9.4375,25.9125
3468,52,24,3.3625,12.6825,26.765
3469,52,25,1.0550000000000002,13.9075,26.0925
3470,52,26,-0.82,11.7225,25.1925
3471,52,27,-0.9649999999999999,8.305,24.3125
3472,52,28,-1.6075,5.822500000000001,22.580000000000002
3473,52,29,-2.08,4.625,21.750000000000004
3474,52,30,-3.2675,3.7600000000000002,25.0675
3475,52,31,-1.7375,3.175,27.28
3476,52,32,1.7475,2.8600000000000003,30.74
3477,52,33,5.637499999999999,2.8225000000000002,29.01
3478,52,34,6.3075,2.8999999999999995,27.9325
3479,52,35,5.672499999999999,2.705,28.1725
3480,52,38,5.18,2.1925,38.63
3481,52,39,2.405,2.4524999999999997,36.402499999999996
3482,52,40,1.09,2.79,35.2275
3483,52,41,-0.12749999999999995,3.5549999999999997,29.87
3484,52,42,-0.315,4.535,25.8575
3485,52,43,1.6825,5.535,24.5
3486,52,44,4.7625,6.5225,23.4725
3487,52,45,5.0249999999999995,7.7575,21.66
3488,52,46,3.645,8.7825,22.095
3489,52,47,1.91,9.99,21.67
3490,52,48,0.44749999999999995,11.137500000000001,22.7575
3491,52,49,-0.8375,12.354999999999999,22.8
3492,52,50,-1.12,12.85,22.17
3493,52,51,-0.595,12.195,19.6575
3494,52,52,-1.18,9.515,18.7925
3495,52,53,-2.04,6.4475,18.6675
3496,52,54,-1.715,4.3325,19.9275
3497,52,55,0.5225,3.615,22.3675
3498,52,56,3.59,3.5149999999999997,23.7325
3499,52,57,6.482499999999999,3.7125,23.5175
3500,52,58,6.205000000000001,4.0649999999999995,23.4125
3501,52,59,4.27,4.3825,23.8125
3502,52,60,4.99,4.835,23.259999999999998
3503,52,61,4.414999999999999,5.33,20.75
3504,52,62,2.88,5.1225,19.9875
3505,52,63,1.08,4.2175,18.9825
3533,53,16,-0.38249999999999995,2.3625,22.985
3534,53,19,0.34750000000000003,2.4325,20.3625
3535,53,21,2.6374999999999997,3.8550000000000004,24.275000000000002
3536,53,22,3.1449999999999996,5.782500000000001,24.7325
3537,53,23,4.295,8.425,23.955
3538,53,24,2.7150000000000003,10.8625,24.845000000000002
3539,53,25,1.22,12.017500000000002,24.3575
3540,53,26,0.0775,10.867500000000001,23.48
3541,53,27,-1.6775,8.465,22.5925
3542,53,28,-4.13,6.1725,21.327499999999997
3543,53,29,-6.2475000000000005,4.4825,22.6625
3544,53,30,-5.427499999999999,3.38,26.615
3545,53,31,-3.9225,2.745,28.462500000000002
3546,53,32,1.28,2.31,31.925
3547,53,34,5.4,2.1,34.665
3548,53,36,4.0075,1.9875,32.5175
3549,53,38,5.074999999999999,1.835,38.96
3550,53,39,4.56,2.1025,36.3275
3551,53,40,5.305,2.5075000000000003,34.515
3552,53,41,2.2800000000000002,3.21,30.384999999999998
3553,53,42,2.05,3.7024999999999997,29.819999999999997
3554,53,43,2.2375,4.4825,28.3775
3555,53,44,3.4275,5.285,27.8325
3556,53,45,3.1325,6.49,24.725
3557,53,46,2.46,7.385000000000001,23.425000000000004
3558,53,47,1.0025,8.35,21.6925
3559,53,48,-0.46749999999999997,8.98,22.252499999999998
3560,53,49,-1.6975,9.907499999999999,21.4725
3561,53,50,-1.095,9.7725,21.509999999999998
3562,53,51,-0.8099999999999999,8.772499999999999,20.127499999999998
3563,53,52,-2.02,6.8225,20.35
3564,53,53,-3.3625000000000003,5.055,19.945
3565,53,55,-1.9649999999999999,3.5300000000000002,21.257499999999997
3566,53,57,2.0925,3.2624999999999997,23.685000000000002
3567,53,58,2.9975,3.3625,24.885
3568,53,59,1.6549999999999998,3.6325000000000003,26.025000000000002
3569,53,60,1.72,4.2375,24.1625
3570,53,61,1.0574999999999999,4.775,21.370000000000005
3571,53,62,0.645,4.742500000000001,20.3675
3572,53,63,-0.3,4.005000000000001,19.884999999999998
3573,53,64,-0.9125,3.1149999999999998,21.0875
3602,54,16,0.24500000000000002,2.3525,20.935
3603,54,18,1.8125,2.4,20.5475
3604,54,21,1.205,3.3999999999999995,23.507500000000004
3605,54,22,1.9949999999999999,4.6825,23.235
3606,54,23,3.5925000000000002,6.495,21.9325
3607,54,24,2.455,8.475,22.09
3608,54,25,1.2574999999999998,9.762500000000001,21.055
3609,54,26,-0.065,9.389999999999999,20.405
3610,54,27,-2.8499999999999996,8.1,18.29
3611,54,28,-5.9725,6.282500000000001,18.3275
3612,54,29,-8.38,4.3825,22.0925
3613,54,30,-6.2375,3.3,26.6175
3615,54,34,5.7975,1.73,35.39
3616,54,39,7.0575,1.7425000000000002,35.0475
3617,54,40,8.105,2.16,32.9625
3618,54,41,8.215,2.7750000000000004,30.1725
3619,54,42,9.1325,3.185,30.3675
3620,54,43,5.98,3.67,29.2275
3621,54,44,1.885,4.475,28.4625
3622,54,45,-0.027500000000000024,5.535,25.02
3623,54,46,0.75,6.42,23.0625
3624,54,47,1.6375,6.8325000000000005,22.435000000000002
3625,54,48,0.605,7.1325,22.765
3626,54,49,-0.56,7.63,21.7375
3627,54,50,0.21250000000000002,7.26,21.837500000000002
3628,54,51,-1.1324999999999998,6.5675,20.9175
3629,54,52,-3.635,5.38,20.7125
3630,54,53,-4.9799999999999995,4.84,19.675
3631,54,54,-5.4825,4.2575,19.6425
3632,54,55,-4.602499999999999,4.005,20.075
3633,54,56,-3.4175,3.5999999999999996,21.4075
3634,54,57,-2.8875,2.9975,23.6575
3635,54,59,0.40249999999999997,2.8375,28.392500000000002
3636,54,60,0.04749999999999996,3.255,26.8425
3637,54,61,-1.7149999999999999,3.605,24.384999999999998
3638,54,62,-1.6975000000000002,3.8,23.85
3639,54,63,-2.1500000000000004,3.4525,24.392500000000002
3671,55,18,1.2575,2.2649999999999997,19.285
3672,55,20,1.5225,2.5325,21.6025
3673,55,22,1.1525,3.655,22.3525
3674,55,23,2.6125000000000003,4.9975000000000005,19.535
3675,55,24,2.395,6.2725,19.115000000000002
3676,55,25,1.9525,7.22,18.73
3677,55,26,0.1325,7.4275,18.415
3678,55,27,-3.7025000000000006,7.0625,16.6725
3679,55,28,-6.9325,5.950000000000001,17.247500000000002
3680,55,29,-8.725,4.1525,22.0075
3681,55,30,-6.9825,3.1875,26.5775
3682,55,32,3.0625,2.0775,32.4625
3686,55,42,10.745000000000001,2.6999999999999997,28.4325
3687,55,43,6.765000000000001,3.01,28.085
3688,55,44,0.46249999999999997,3.63,28.4775
3689,55,45,-2.9425,4.57,24.755
3690,55,46,-0.935,5.2025,24.525000000000002
3691,55,47,1.7325,5.6725,23.865000000000002
3692,55,48,2.4475000000000002,6.102500000000001,23.490000000000002
3693,55,49,1.9425,6.365,22.857499999999998
