pc,S
0.008008604373030513,0.57305
0.024809328890890044,2.917849999999999
0.043386855889851944,0.4632500000000008
0.04621677981027663,0.3258000000000003
0.05157738481101412,0.24446666666666675
0.06032212250905716,9.738920000000002
0.07257611607155356,34.142027272727276
0.07692599415020675,0.6204999999999999
0.08268722755029799,276.02644
0.08387724974018396,8.296466666666655
0.08961244636828009,1.3253666666666664
0.09412812544621164,34.88601428571428
0.09734272854185841,4.036783333333333
0.10285637862571875,0.1524666666666672
0.10737735515462914,0.8562499999999987
0.11117730854780081,4.931019999999998
0.11497374281156929,14.717857142857143
0.11938201432389318,1.2670833333333331
0.12348344251771623,2.0969833333333328
0.12548951962594632,3.035566666666666
0.13135087794185954,289.5357333333334
0.13359293448392404,6.625124999999997
0.1386203642181664,0.37824999999999975
0.14422448302557186,1.2892666666666657
0.14874479024175008,4.067940000000001
0.1518911674065425,2.2055166666666675
0.15394216685500792,1.0854833333333336
0.16106299016162462,9.947885714285716
0.1639559560858848,5.1310111111111105
0.16893426835319802,173.43523749999997
0.1724801627547699,147.69911999999994
0.17629606897511615,10.824742857142855
0.1790870322940641,24.120033333333335
0.18505703267960197,1.0173692307692304
0.1884577272068304,4.707849999999999
0.19404363670142707,16.745508333333337
0.19734790218248435,8.16572
0.2022455393225213,9.441059999999997
0.20628559468820873,4.690542857142859
0.21006073727398247,6.7765
0.214702128764359,7.7612
0.21875586249492845,23.220320000000008
0.2222576238145238,1.1261499999999998
0.22682747262183364,19.028180000000006
0.23132129084869324,3.114541666666667
0.23526666279785985,6.1885
0.23953777809760576,27.401966666666667
0.2428306743390855,10.493733333333333
0.24608174124854426,10.859200000000003
0.2510855479711745,5.624124999999999
0.25577553859572677,55.653923809523825
0.25989670366515083,5.530379999999998
0.2642539778318763,3.117694444444445
0.2682168542355647,14.10335
0.2727758840949032,14.228183333333332
0.27688330194497834,218.87693636363636
0.28097169750633233,9.522728571428571
0.28484376618738466,40.07895555555556
0.28815116257958046,1.8089200000000005
0.2933932438483834,58.865469230769236
0.29742210005314557,4.278053846153846
0.30135287777635655,3.8998370370370377
0.30574072403902797,118.03900799999995
0.3085297475706287,6.287800000000002
0.31392985856069294,131.8615090909091
0.31832981628498486,1.2269416666666666
0.32240918259863,20.10507435897436
0.3265009793804168,14.640200000000004
0.3306066424009115,2.251313636363636
0.33423901388062666,11.229447058823533
0.3389991300522981,6.080540000000001
0.3428738049843321,5.2800692307692305
0.3467253073195391,24.816690909090916
0.35137519823637064,8.099556
0.3554386233600233,4.42419090909091
0.3595594954945133,19.801373076923078
0.3636944716872417,4.488136363636363
0.3676366832842429,53.64937692307691
0.37179929443744203,23.76878
0.37582235993160906,157.02521363636362
0.3793886674947876,11.404800000000003
0.38384147427845744,64.44794444444445
0.38824664789255803,19.49733599999999
0.3919921970851383,133.7802652173913
0.39688624629282765,55.79257
0.3999225546822772,15.469558620689654
0.4042956370973078,5.414833333333334
0.4092739984707471,56.483371875
0.41339232637286827,16.374799999999997
0.4169526480739273,151.11353461538462
0.42140726592670247,88.49599599999998
0.4256440037589564,82.02383461538463
0.4297349962199805,4.072552631578946
0.4339560177533795,71.49794
0.4380669345021003,16.906096296296294
0.44224690676592926,5.568816666666664
0.446196239948376,16.186148000000006
0.45022187234320893,12.8853
0.45427672947700654,103.71379375000001
0.45824592316362306,4.723803846153846
0.4621481179714709,7.909583999999999
0.4665621180509277,97.42953333333335
0.4712115470400553,27.34413529411765
0.47497950884594536,22.568059459459462
0.47922545007557604,7.349095833333334
0.483643118425382,141.38557999999998
0.48779806582619994,31.75415263157894
0.49171018781355075,14.276966666666667
0.49533395294890986,71.56627777777777
0.499970348497061,8.460533333333336
0.50434980375114,32.841364999999996
0.508526449435808,11.504987500000004
0.5119532660079504,33.30032272727272
0.5164823832655658,10.75368947368421
0.5205719363777482,38.75390714285715
0.5250153603239208,13.353357142857144
0.5286556988591851,12.430325000000002
0.5332379315095614,9.394074999999999
