pc,S,ErrX,ErrY
0.04693851530417089,0.5454940860215054,6.659312877355003,0.07882769104094875
0.10753818355533933,1.2771484536082474,2.875057508037358,0.38364304754861606
0.1516822406801846,1.1968930412371135,4.102537356843872,0.12873598064535094
0.21421669045250738,2.0136922126081584,5.804312473185874,0.1502441165113884
0.3026342973635954,2.6186918852959122,8.193837255273763,0.17056267292474028
0.427390426719005,3.627896133622023,11.591770575391287,0.14678286198701143
0.6036663621353114,4.363997084267863,16.38110563530038,0.09242002587150802
0.852698111016046,6.127320547020092,23.138087418567473,0.09062670237377846
1.204443159305623,8.227000686394836,32.68822305968291,0.07888424478320846
1.7013003190342622,11.611698029495903,46.1726589963217,0.07748293582553024
2.403161414109521,14.069574070575161,65.22614748950656,0.06604031743142331
3.3945695118529247,13.00621660018597,92.13396494070446,0.04929483593169937
4.794958871531849,12.00645942769738,130.14624994557022,0.037343393916747826
6.773019499939306,16.277959413910533,183.8299551209829,0.05576462589995289
9.567208157327569,23.20781943516223,259.67327330038756,0.1001142860755522
13.513929921108076,32.0252628963479,366.78875058482527,0.22987523982862293
18.894417513126932,48.71179282868526,487.1789670354758,0.7438398505778513
