pc,S,ErrX,ErrY
0.28857452649803894,7.725860000000004,0.43423828357583416,0.3012352833591518
0.4538122137761094,8.659540000000005,0.23336136356714768,0.3069720628715608
0.5663416715885174,9.171349999999997,0.23672947476938955,0.3248638847243766
0.6545923930667192,10.866720000000006,0.2360774837723451,0.36117422448110087
0.7392417040256504,10.890490000000018,0.13466370021226143,0.3689778236264615
0.8135535769402569,11.425170000000016,0.1592547918033452,0.41223247071471564
0.8891821932888752,12.281945000000015,0.12559323858433477,0.4208304667448137
0.9465387855785943,12.04323,0.16586365450194077,0.4415984156923584
1.0200180607129035,14.181055000000004,0.08452906405784014,0.4898521858619091
1.0723264025774126,12.55862500000001,0.1516819556012242,0.4475023540407013
1.1384788747229444,14.711275000000034,0.14441111829636313,0.5308149452277463
1.1900004307737908,13.89699499999998,0.11308929714400937,0.4900940699593788
1.2460113341881056,14.090504999999997,0.1343969512391314,0.5171731155153895
1.3075715625200568,14.563135000000024,0.08638651708424029,0.5266392117788553
1.3511727972757808,13.808320000000014,0.1034557868333833,0.5433425722638959
1.4119741123367222,15.946569999999994,0.12084413507252563,0.5467862584558825
1.4626539322730046,13.774575000000013,0.08739796407288454,0.49256385591825175
1.5096685734511455,15.588970000000018,0.11188342626825518,0.5591749439740351
1.567500184912191,15.075620000000027,0.12855015872777695,0.565294844111472
1.6145349557312794,15.876425000000035,0.06602233670921272,0.5655923797232449
1.662590538187451,15.167505000000007,0.11766743151988854,0.5393168173497898
1.7208912148495419,16.82248500000001,0.12646907957740117,0.6023944655370934
1.7625777979237043,14.70444000000003,0.09773466813087009,0.5150685330254762
1.8138388254141085,17.03836500000003,0.10347269273353575,0.6490270906084665
1.8700849178633123,15.674185000000016,0.10483796016039537,0.5618774149409741
1.9149851083485803,16.91544500000001,0.09810548926524212,0.6253258969291445
1.9636545065828634,15.757510000000044,0.12431579176878993,0.547179163927253
2.021625464162654,17.947130000000037,0.09580121651124472,0.6353718999597344
2.0641497816265004,14.926585000000042,0.08242572485719367,0.5324461148645984
2.119905519716044,17.37710500000002,0.11395669522967261,0.6123419551720136
2.1743221479639656,15.863409999999995,0.10386775786716426,0.5635779683924661
2.2203563402698707,16.860879999999998,0.11670470301606499,0.5909307051688343
2.27628935595546,17.197774999999996,0.1298978995823078,0.6215456026359698
2.331743746617867,16.51238,0.06942316431370303,0.6040076153169444
2.381265495114403,15.518019999999993,0.11109884394931116,0.5665527736580493
2.4447051104091533,16.819244999999995,0.11897608501811326,0.617930214936187
2.494991940553787,14.738945000000006,0.11657875400996046,0.5565400870582219
2.5540952332150373,16.481724999999997,0.1358427276133489,0.6265583171726091
2.6176334386836664,14.949854999999998,0.10783421911046434,0.5978907935795532
2.673148435658279,14.646300000000004,0.1408680395550191,0.5816259566390133
2.743180932497965,15.348355000000023,0.13392404623763596,0.639274659668642
2.803295139175871,14.115330000000007,0.1469824341920776,0.5825785240057738
2.877154639866554,13.697395000000023,0.1596493823040886,0.5675112135828538
2.945022521413384,13.050460000000017,0.14670724774809552,0.553961873989168
3.027003715473174,12.329060000000029,0.16866404962149817,0.5793130767540021
3.1056256724099214,11.570875000000008,0.18664930453720727,0.5532208900448645
3.1989849268453816,9.764885000000007,0.17613543040875698,0.49395162982719326
3.30039667646843,9.238160000000017,0.23794409801636604,0.470627160987735
3.4157892103747556,7.809455000000009,0.2796408978555711,0.38862035471671047
3.556311959473478,6.623704999999998,0.32595376787838753,0.34536501695623
3.7363371340057636,4.889485,0.4216850559279765,0.31224754954995726
4.036952885886756,2.141335,0.9364050724287162,0.21563551895792804
4.532016356982939,0.0,1.0004334975522324,0.0
